ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
VNG5203C	cosine	24.0	16.0	20.0	0.8896528758947371	0.31870455557950844	39.0	3.0	1.911705821	0.450350298	1.4613555230000002	4.2449307338999995	1.32725894217	0.37986377055774	0.011526735036860188	0.1729010255529028	0.15184815184815184	0.1339347246798255	0.5665675204250552
VNG6005H	cosine	24.0	0.0	20.0	1.1631475646842109	0.644343211601663	9.0	3.0	2.356928544	0.153426566	2.2035019780000002	15.361932457	3.00879353803	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.6953046953046953	0.6953046953046953	0.8857949661332325
VNG6052H	cosine	24.0	0.0	20.0	0.7180822828421053	0.32388711657460817	24.0	3.0	1.4297925219999998	0.213203135	1.216589387	6.70624529982	1.8558076817299998	0.1726465763725309	0.15083382932414424	2.262507439862164	0.8191808191808192	0.8191808191808192	0.9304467420889571
VNG6081G	cosine	24.0	20.0	0.0	0.9784569197894736	0.3286019051082424	3.0	24.0	1.8590431840000001	0.490244336	1.3687988480000002	3.7920747828900003	1.3424298810799997	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.6953046953046953	0.6953046953046953	0.8857949661332325
VNG6133H	cosine	24.0	20.0	0.0	3.9671428226315792	1.8917852386737597	21.0	0.0	8.972154855	1.219082848	7.753072007	7.35975809168	1.9435346700599998	0.13692659505407626	0.2063453381941503	3.0951800729122545	0.919080919080919	0.919080919080919	0.9634344712878745
VNG6135C	cosine	24.0	0.0	16.0	0.7308286781052631	0.2417193719964126	54.0	9.0	1.153945786	0.351069553	0.802876233	3.2869435020499997	1.87658605721	0.5774730313150171	0.00027540041411009927	0.004131006211651489	0.001998001998001998	0.001998001998001998	0.13320013320013321
VNG6142C	cosine	24.0	0.0	4.0	1.2875082959473685	0.5685149147781533	39.0	3.0	2.474544645	0.19962502399999998	2.274919621	12.3959641703	1.6081285434600001	0.2815178911483786	0.046072482583140784	0.6910872387471118	0.4225774225774226	0.4060303160607085	0.7403618460709086
VNG6143H	cosine	24.0	20.0	8.0	2.4383565464736843	1.253828571601503	21.0	3.0	5.216895215	0.32215092100000003	4.894744294	16.193947851500003	2.2801409160099997	0.13776407439175972	0.2049191957390336	3.073787936085503	0.9140859140859141	0.9140859140859141	0.9634344712878745
VNG6144G	cosine	24.0	0.0	20.0	1.4107035941052632	0.7070902097006136	24.0	3.0	3.906763179	0.296269271	3.610493908	13.1865284773	1.5976622235799998	0.24408653900944025	0.07210991080946927	1.0816486621420391	0.5584415584415584	0.5542383406576237	0.8236359241970878
VNG6145H	cosine	24.0	20.0	0.0	2.2894183096315794	1.0072016490928777	21.0	3.0	4.9154834460000005	0.74436693	4.1711165160000006	6.603575800980001	1.7973112927900001	0.11311327417510646	0.24929693817354806	3.7394540726032206	0.962037962037962	0.9606124831766905	0.9798002378342784
VNG6148H	cosine	24.0	8.0	16.0	1.2118658786315792	0.7287969419249217	24.0	3.0	3.523569407	0.141946879	3.3816225280000003	24.823155196	2.00983342811	0.2149723091700054	0.09920777438806212	1.4881166158209316	0.6713286713286714	0.6713286713286714	0.8786002271344292
VNG6149H	cosine	24.0	8.0	4.0	1.4150030269473686	0.6545291153324284	18.0	3.0	2.861501016	0.48386823700000003	2.3776327790000003	5.91380214114	2.4448673583400002	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.3016983016983017	0.28346671727802664	0.6796116947911579
VNG6150G	cosine	24.0	12.0	4.0	1.2422049315789472	0.4975018292387591	9.0	3.0	2.289498806	0.30344419100000003	1.986054615	7.545040814439999	1.5920552772799998	0.1672006849100042	0.15858665511718525	2.3787998267577786	0.8371628371628371	0.8371628371628371	0.9351961906706433
VNG6152H	cosine	24.0	0.0	4.0	1.409997225	0.6478278478498538	24.0	3.0	3.0262952519999997	0.369670369	2.656624883	8.186469638310001	1.9412403373700002	0.1617230438511962	0.16664372921816914	2.4996559382725376	0.8491508491508492	0.8491508491508492	0.9351961906706433
VNG6153G	cosine	24.0	16.0	8.0	1.206317075526316	0.3096952211219295	42.0	3.0	1.6549223119999998	0.39011903	1.2648032820000001	4.242095834190001	1.2861134068200002	0.5135449607950129	0.0010620825923737301	0.015931238885605953	0.01098901098901099	0.01098901098901099	0.26640026640026643
VNG6155H	cosine	24.0	16.0	8.0	1.1992449357894734	0.2674951548474888	18.0	6.0	1.5661051330000002	0.682807713	0.88329742	2.2936254280400004	1.42139994644	0.5016020547300126	0.0013461330102616815	0.020191995153925224	0.015984015984015984	0.015984015984015984	0.3196803196803197
VNG6156H	cosine	24.0	20.0	12.0	1.200874882	0.2523422669591259	21.0	0.0	1.586699175	0.653375709	0.9333234659999999	2.42846367434	1.39943634482	0.1682296219133834	0.15710217491460315	2.356532623719047	0.8341658341658341	0.8341658341658341	0.9351961906706433
VNG6157H	cosine	24.0	8.0	4.0	1.1456401079999998	0.4038206483770533	51.0	3.0	2.171699045	0.519880794	1.651818251	4.177301931640001	1.5478903040099998	0.11380510493232325	0.2479854997770001	3.7197824966550024	0.9590409590409591	0.9590409590409591	0.9798002378342784
VNG6158H	cosine	24.0	12.0	8.0	0.9389005697368421	0.5461876464429649	24.0	3.0	2.475155472	0.094505724	2.380649748	26.1905349987	2.16701537909	0.20555160419783666	0.10940114398807373	1.6410171598211056	0.7092907092907093	0.7092907092907093	0.889292525656162
VNG6159H	cosine	24.0	20.0	0.0	0.8349484009999999	0.2528090805658149	39.0	0.0	1.2013995000000002	0.211547407	0.989852093	5.6791029350699995	1.43802312184	0.2202732181304705	0.09378669384304134	1.4068004076456202	0.6483516483516484	0.6483516483516484	0.8663941848797083
VNG6160H	cosine	24.0	8.0	4.0	0.9017906713157896	0.4204711191382944	9.0	45.0	2.147866246	0.463461426	1.68440482	4.6344013234	1.5837950041799997	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5474525474525475	0.5474525474525475	0.8236359241970878
VNG6162H	cosine	24.0	16.0	20.0	1.2595737513684209	0.5836427796948943	15.0	42.0	2.6860125339999996	0.5173112470000001	2.1687012869999998	5.19225620857	2.0047739672900002	0.24928559942851686	0.06793360511202318	1.0190040766803476	0.5354645354645354	0.5329421917653522	0.8183373386032279
VNG6163H	cosine	24.0	0.0	20.0	1.2066756228947368	0.8413057065302652	27.0	3.0	4.247748846	0.06444401599999999	4.18330483	65.9137823751	1.9488009698700002	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG6164G	cosine	24.0	0.0	20.0	1.180380648736842	0.4472013508428423	48.0	3.0	2.347061884	0.27574646199999997	2.071315422	8.51166635821	1.5088687545500001	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.3856143856143856	0.3688168452500417	0.7243538695581834
VNG6165H	cosine	24.0	0.0	4.0	1.0240908340526316	0.3748118995382277	39.0	3.0	1.637481959	0.356636929	1.28084503	4.59145373305	2.01292160592	0.23359995222950564	0.08112873064718179	1.216930959707727	0.5954045954045954	0.5954045954045954	0.8461322156896547
VNG6166H	cosine	24.0	12.0	16.0	1.1409981810526315	0.5239224304421208	24.0	3.0	2.080138053	0.37636463299999995	1.70377342	5.52692222013	2.26775040496	0.32646431254950525	0.025404858126181096	0.3810728718927165	0.2817182817182817	0.25680751480293157	0.6613069050719268
VNG6168H	cosine	24.0	12.0	20.0	0.912123071473684	0.4392249591716028	24.0	3.0	1.9277752119999998	0.10588176099999999	1.821893451	18.2068676776	1.87440558651	0.10814761408717503	0.2588170648622056	3.882255972933084	0.968031968031968	0.9666524497235168	0.9812139581004179
VNG6170H	cosine	24.0	0.0	4.0	1.4035497886842103	0.6791612046148772	27.0	3.0	2.694512408	0.5015513970000001	2.192961011	5.372355503580001	2.34194047175	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5474525474525475	0.5474525474525475	0.8236359241970878
VNG6171H	cosine	24.0	0.0	4.0	0.9026343328947368	0.624978655995536	18.0	42.0	2.56808272	0.33245812	2.2356246	7.724529994939999	2.6750349116900005	0.3414153147969698	0.020549580779849117	0.3082437116977368	0.23476523476523475	0.21639434533049062	0.6325177647125059
VNG6173C	cosine	24.0	8.0	4.0	1.3058800121052632	0.4550075031959352	9.0	3.0	2.556484718	0.41169882799999996	2.14478589	6.20959921217	1.43999497277	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.3016983016983017	0.28346671727802664	0.6796116947911579
VNG6175G	cosine	24.0	20.0	16.0	1.0427914773157898	0.3750539030030017	39.0	15.0	2.16699105	0.425282824	1.7417082259999999	5.095411636000001	1.6161999919999999	0.2967685707482343	0.03791365212561487	0.568704781884223	0.36863136863136864	0.3510393892654065	0.7243538695581834
VNG6176G	cosine	24.0	12.0	16.0	1.4250540034210526	0.600986427361538	27.0	3.0	2.429703188	0.305264909	2.124438279	7.9593268547000005	2.20030055895	0.24182541670333724	0.07398649959475624	1.1097974939213435	0.5684315684315684	0.5635294565328779	0.8312665615727763
VNG6177G	cosine	24.0	0.0	4.0	1.6387304591052632	0.6811393645385357	24.0	3.0	2.961232491	0.38779221	2.573440281	7.63613196614	2.08959719678	0.1617230438511962	0.16664372921816914	2.4996559382725376	0.8491508491508492	0.8491508491508492	0.9351961906706433
VNG6178G	cosine	24.0	12.0	8.0	1.3539160604736844	0.6619378972342624	18.0	3.0	2.71082484	0.261292807	2.449532033	10.3746630882	2.80864998959	0.3143730417143384	0.0300031744137528	0.450047616206292	0.3146853146853147	0.2929855894867232	0.6807022408210414
VNG6179G	cosine	24.0	8.0	12.0	0.7358586538421052	0.21146420779466932	24.0	3.0	1.201607683	0.346127445	0.855480238	3.47157586131	1.41620297681	0.10882143751650176	0.25751427311717834	3.8627140967576747	0.968031968031968	0.9658738575257954	0.9812139581004179
