"","data...1.","pval","bhq","rainresult.phase"
"1143","VNG1497C",0.334824667472793,0.982175076831565,6
"1144","VNG1498G",0.124920392584515,0.671109661182831,15
"1145","VNG1500H",0.964885496183206,0.996551724137931,9
"1146","VNG1501G",0.761141024172299,0.996551724137931,6
"1147","VNG1503C",0.988372093023256,0.996551724137931,24
"1148","VNG1505G",0.0299274486094317,0.341024969491639,6
"1149","VNG1506G",0.985388956066102,0.996551724137931,24
"1150","VNG1508C",0.151162790697674,0.709401745668713,6
"1151","VNG1510C",0.936834225830598,0.996551724137931,15
"1152","VNG1511C",0.584441757355905,0.996551724137931,6
"1153","VNG1513H",0.0694002181025082,0.570012321375462,6
"1154","VNG1514H",0.169727428456268,0.722244376409649,15
"1155","VNG1515G",0.337622682660851,0.982175076831565,3
"1156","VNG1518H",0.996551724137931,0.996551724137931,3
"1157","VNG1519H",0.0694002181025082,0.570012321375462,9
"1158","VNG1520G",0.378249697702539,0.996551724137931,24
"1159","VNG1523G",0.986718116489109,0.996551724137931,24
"1160","VNG1524C",0.988372093023256,0.996551724137931,21
"1161","VNG1525C",0.00240577385725742,0.162977761421587,12
"1162","VNG1526H",0.551724137931034,0.996551724137931,3
"1163","VNG1528G",0.993893035593116,0.996551724137931,3
"1164","VNG1529G",0.954907161803713,0.996551724137931,21
"1165","VNG1530H",0.985388956066102,0.996551724137931,3
"1166","VNG1532G",0.0712758996728462,0.570012321375462,21
"1167","VNG1533H",0.986718116489109,0.996551724137931,9
"1168","VNG1534H",0.219454743729553,0.86201535998515,21
"1169","VNG1535G",0.13953488372093,0.671109661182831,3
"1170","VNG1536C",0.584441757355905,0.996551724137931,21
"1171","VNG1537C",0.294840790004031,0.958831837411481,3
"1172","VNG1538H",0.505997818974918,0.996551724137931,3
"1173","VNG1540G",0.505997818974918,0.996551724137931,24
"1174","VNG1541G",0.985388956066102,0.996551724137931,3
"1175","VNG1542G",0.761141024172299,0.996551724137931,9
"1176","VNG1543G",0.986718116489109,0.996551724137931,21
"1177","VNG1544G",0.11701199563795,0.671109661182831,9
"1178","VNG1546H",0.980036297640653,0.996551724137931,21
"1179","VNG1547C",0.988267590444132,0.996551724137931,24
"1180","VNG1548C",0.938807509799876,0.996551724137931,15
"1181","VNG1550G",0.995129043984006,0.996551724137931,9
"1182","VNG1551G",0.137931034482759,0.671109661182831,21
"1183","VNG1553G",0.551724137931034,0.996551724137931,21
"1184","VNG1554G",0.294840790004031,0.958831837411481,21
"1185","VNG1555G",0.938807509799876,0.996551724137931,3
"1186","VNG1557G",0.0137404580152672,0.341024969491639,21
"1187","VNG1558H",0.980036297640653,0.996551724137931,21
"1188","VNG1559H",0.213827699018539,0.86201535998515,15
"1189","VNG1561C",0.954907161803713,0.996551724137931,9
"1190","VNG1562H",0.0245388933440257,0.341024969491639,21
"1191","VNG1564H",0.980036297640653,0.996551724137931,12
"1192","VNG1565G",0.572349858927852,0.996551724137931,15
"1193","VNG1566G",0.985388956066102,0.996551724137931,3
"1194","VNG1567G",0.996551724137931,0.996551724137931,18
"1195","VNG1568G",0.980036297640653,0.996551724137931,24
"1196","VNG1570H",0.123336968375136,0.671109661182831,6
"1197","VNG1572C",0.985388956066102,0.996551724137931,3
"1198","VNG1573G",0.969045709703288,0.996551724137931,6
"1199","VNG1574G",0.465116279069767,0.996551724137931,21
"1200","VNG1576G",0.465116279069767,0.996551724137931,3
"1201","VNG1577C",0.0299274486094317,0.341024969491639,6
"1202","VNG1578H",0.938807509799876,0.996551724137931,15
"1203","VNG1580H",0.761141024172299,0.996551724137931,12
"1204","VNG1581C",0.329182115594329,0.982175076831565,12
"1205","VNG1582G",0.931034482758621,0.996551724137931,18
"1206","VNG1583C",0.465116279069767,0.996551724137931,15
"1207","VNG1585C",0.113849509269357,0.671109661182831,12
"1208","VNG1589C",0.961205159209996,0.996551724137931,9
"1209","VNG1590H",0.0245388933440257,0.341024969491639,12
"1210","VNG1591H",0.329182115594329,0.982175076831565,15
"1211","VNG1592G",0.13953488372093,0.671109661182831,3
"1212","VNG1595C",0.964885496183206,0.996551724137931,15
"1213","VNG1598H",0.465116279069767,0.996551724137931,12
"1214","VNG1601G",0.370010905125409,0.996551724137931,21
"1215","VNG1603G",0.996551724137931,0.996551724137931,21
"1216","VNG1605G",0.887997861534349,0.996551724137931,24
"1217","VNG1606G",0.993893035593116,0.996551724137931,3
"1218","VNG1607G",0.252998909487459,0.862496282343611,3
"1219","VNG1608C",0.858524788391777,0.996551724137931,9
"1220","VNG1609C",0.985496183206107,0.996551724137931,6
"1221","VNG1610C",0.465116279069767,0.996551724137931,3
"1222","VNG1611C",0.131034482758621,0.671109661182831,21
"1223","VNG1613H",0.124137931034483,0.671109661182831,21
"1224","VNG1615G",0.123336968375136,0.671109661182831,6
"1225","VNG1616C",0.985388956066102,0.996551724137931,12
"1226","VNG1617H",0.173317210802096,0.723410966826139,21
"1227","VNG1618H",0.12649945474373,0.671109661182831,12
"1228","VNG1619H",0.13953488372093,0.671109661182831,6
"1229","VNG1621H",0.964885496183206,0.996551724137931,3
"1230","VNG1622G",0.665998396150762,0.996551724137931,18
"1231","VNG1623G",0.686819830713422,0.996551724137931,6
"1232","VNG1624G",0.937587201190587,0.996551724137931,18
"1233","VNG1625H",0.584441757355905,0.996551724137931,3
"1234","VNG1626C",0.931034482758621,0.996551724137931,6
"1235","VNG1628G",0.51726454386672,0.996551724137931,3
"1236","VNG1630H",0.980036297640653,0.996551724137931,6
"1237","VNG1631G",0.0149182115594329,0.341024969491639,3
"1238","VNG1632G",0.0716830243547801,0.570012321375462,15
"1239","VNG1634G",0.9275258194881,0.996551724137931,3
"1240","VNG1635G",0.936834225830598,0.996551724137931,24
"1241","VNG1637G",0.858524788391777,0.996551724137931,6
"1242","VNG1638H",0.931034482758621,0.996551724137931,6
"1243","VNG1640H",0.0712758996728462,0.570012321375462,3
"1244","VNG1641H",0.954907161803713,0.996551724137931,6
"1245","VNG1642H",0.985388956066102,0.996551724137931,3
"1246","VNG1644G",0.10752453653217,0.671109661182831,18
"1247","VNG1645H",0.931034482758621,0.996551724137931,21
"1248","VNG1646G",0.213827699018539,0.86201535998515,15
"1249","VNG1647G",0.985388956066102,0.996551724137931,24
"1250","VNG1648G",0.252998909487459,0.862496282343611,12
"1251","VNG1649G",0.988372093023256,0.996551724137931,12
"1252","VNG1650H",0.584441757355905,0.996551724137931,9
"1253","VNG1653H",0.746346782988004,0.996551724137931,12
"1254","VNG1654G",0.465116279069767,0.996551724137931,18
"1255","VNG1655H",0.00264635124298316,0.162977761421587,6
"1256","VNG1656H",0.964885496183206,0.996551724137931,6
"1257","VNG1657H",0.121544165757906,0.671109661182831,3
"1258","VNG1658C",0.505997818974918,0.996551724137931,18
"1259","VNG1659G",0.143410852713178,0.686998096829596,3
"1260","VNG1660G",0.988372093023256,0.996551724137931,18
"1261","VNG1663C",0.0299274486094317,0.341024969491639,3
"1262","VNG1664H",0.0694002181025082,0.570012321375462,18
"1263","VNG1665G",0.686819830713422,0.996551724137931,9
"1264","VNG1666H",0.964885496183206,0.996551724137931,6
"1265","VNG1667G",0.465116279069767,0.996551724137931,24
"1266","VNG1668G",0.819729947601773,0.996551724137931,18
"1267","VNG1670C",0.913231756214916,0.996551724137931,3
"1268","VNG1672H",0.173317210802096,0.723410966826139,6
"1269","VNG1673G",0.00272654370489174,0.162977761421587,6
