"","pVal","phase","peak.shape","period"
"2378",0.769716527039014,24,12,24
"2379",0.689913332396243,12,12,24
"2380",0.236936264715028,24,12,24
"2381",0.00298725853694763,4,8,24
"2382",0.797249068522219,24,12,24
"2383",0.161866464614596,24,20,24
"2384",0.0503203318055735,4,8,24
"2385",0.0338300409072271,20,16,24
"2386",0.803390714264893,8,16,24
"2387",0.863470203416209,12,8,24
"2388",0.82142646841093,12,12,24
"2389",0.859718094756214,12,12,24
"2390",0.855263919228959,12,8,24
"2391",0.642712571411914,4,20,24
"2392",0.732762877918774,12,8,24
"2393",0.775424113830126,12,8,24
"2394",0.741591428552209,24,20,24
"2395",0.795451840879067,20,16,24
"2396",0.863470203416209,4,8,24
"2397",0.0490486754072203,4,8,24
"2398",0.838014180663574,4,8,24
"2399",0.0892498884959115,4,16,24
"2400",0.838014180663574,4,8,24
"2401",0.877525290871389,4,8,24
