"","data...1.","fdr.out.pval","fdr"
"1206","VNG1583C",0.107194396274349,0.445153473522642
"1207","VNG1585C",0.26151494834991,0.666280123184484
"1208","VNG1589C",0.1889963763496,0.580068196671897
"1209","VNG1590H",0.199205890675293,0.593168905236606
"1210","VNG1591H",0.534594897203058,0.878617336662718
"1211","VNG1592G",0.83692518746934,0.981038441182504
"1212","VNG1595C",0.98215813168759,0.99999011199382
"1213","VNG1598H",0.57777991627445,0.897407360129748
"1214","VNG1601G",0.178691336317812,0.565800150301413
"1215","VNG1603G",0.0153328766803887,0.183994520164664
"1216","VNG1605G",0.857326019360294,0.989222330031108
"1217","VNG1606G",0.00214186282092462,0.0621936699433436
"1218","VNG1607G",0.133195076619695,0.494842389918372
"1219","VNG1608C",0.814702842742627,0.974233593713157
"1220","VNG1609C",0.167876007213793,0.550413138405877
"1221","VNG1610C",0.821465640607496,0.974806683334952
"1222","VNG1611C",0.342422886757267,0.743051472167668
"1223","VNG1613H",0.0743106492749474,0.376713992062341
"1224","VNG1615G",0.280077154628033,0.682309270212391
"1225","VNG1616C",0.645090656054721,0.912400643513897
"1226","VNG1617H",0.879749006237587,0.995467793455688
"1227","VNG1618H",0.133051710779298,0.494842389918372
"1228","VNG1619H",0.736681286771636,0.953448562140981
"1229","VNG1621H",0.0267075217525007,0.249452867335541
"1230","VNG1622G",0.734957765859455,0.953448562140981
"1231","VNG1623G",0.187950115481941,0.579050419970037
"1232","VNG1624G",0.0713083569921453,0.36963295201112
"1233","VNG1625H",0.187686485974546,0.578981447736389
"1234","VNG1626C",0.0271740671734382,0.249452867335541
"1235","VNG1628G",0.000288493147199468,0.0347036802924699
"1236","VNG1630H",0.439927604648648,0.817835980756588
"1237","VNG1631G",0.886181506648849,0.99645572197111
"1238","VNG1632G",0.258450059535931,0.662642596902968
"1239","VNG1634G",0.280567751681445,0.682309270212391
"1240","VNG1635G",0.2147311573429,0.615423506178661
"1241","VNG1637G",0.879922019498497,0.995467793455688
"1242","VNG1638H",0.466365823988892,0.836682375381169
"1243","VNG1640H",0.517820940518346,0.86543889780225
"1244","VNG1641H",0.257103703576131,0.662642596902968
"1245","VNG1642H",0.0214793531085988,0.221750199363364
"1246","VNG1644G",0.81253168044072,0.973099348040099
"1247","VNG1645H",0.724623821307655,0.951603000181619
"1248","VNG1646G",0.933226854280987,0.999705669669196
"1249","VNG1647G",0.997601934201063,0.99999011199382
"1250","VNG1648G",0.989351917375368,0.99999011199382
"1251","VNG1649G",0.927001436234314,0.999462464942656
"1252","VNG1650H",0.757946428615297,0.960015703104128
"1253","VNG1653H",0.0196838991887039,0.210898919878971
"1254","VNG1654G",0.258742743715386,0.662642596902968
"1255","VNG1655H",0.108660865576949,0.447317456920545
"1256","VNG1656H",0.265615583090474,0.670390548928174
"1257","VNG1657H",0.00353571665954564,0.0833148950513187
"1258","VNG1658C",0.346231303691448,0.747934409414469
"1259","VNG1659G",0.0677454744538686,0.361309197087299
"1260","VNG1660G",0.183444511012207,0.574760870012137
"1261","VNG1663C",0.880713723516482,0.995467793455688
"1262","VNG1664H",0.769177316357643,0.964327212023462
"1263","VNG1665G",0.188414289710216,0.579736276031434
"1264","VNG1666H",0.705170333822216,0.943846350766277
"1265","VNG1667G",0.107491342324366,0.445531812763992
"1266","VNG1668G",0.489658642035729,0.850671339715097
"1267","VNG1670C",0.483458918162776,0.843855566247754
"1268","VNG1672H",0.0203955632056114,0.216701303163278
"1269","VNG1673G",0.75628083983304,0.960015703104128
"1270","VNG1674H",0.688734168450884,0.941695800576429
"1271","VNG1675H",0.405604115451746,0.792066620898446
"1272","VNG1676G",0.243479506060329,0.646405768301758
"1273","VNG1678H",0.157815942718129,0.533462341582409
"1274","VNG1679H",0.0543747334358381,0.331216650370587
"1275","VNG1680G",0.902622808152163,0.99645572197111
"1276","VNG1681C",0.91937328348963,0.996879933252226
"1277","VNG1682C",0.930004891440035,0.999705669669196
"1278","VNG1684G",0.774502203511701,0.965693677467287
"1279","VNG1686G",0.761497936855712,0.960375748005102
"1280","VNG1687C",0.317691649489637,0.715699737736261
"1281","VNG1688C",0.0744010134323123,0.376713992062341
"1282","VNG1689G",0.00691271393786601,0.120160237136316
"1283","VNG1690G",0.000402567096361032,0.0369957223220291
"1284","VNG1691G",0.000875229050538324,0.0437614525269162
"1285","VNG1692G",9.48953779253829e-05,0.0207861830164558
"1286","VNG1693G",0.00286595873471332,0.076425566259022
"1287","VNG1695G",0.000105244769845952,0.0207861830164558
"1288","VNG1697G",0.00120519754959041,0.0490249850680845
"1289","VNG1698G",0.00105369299723358,0.0461507682677881
"1290","VNG1699C",0.0007227342286032,0.0401317442629185
"1291","VNG1700G",0.00010018781686482,0.0207861830164558
"1292","VNG1701G",0.0010413534013792,0.0461507682677881
"1293","VNG1702G",0.000364795528081928,0.0362600412203814
"1294","VNG1703G",0.00625932244758962,0.112950179505377
"1295","VNG1705G",0.000377708762712307,0.0362600412203814
"1296","VNG1706G",0.00139267342114685,0.0514217878577299
"1297","VNG1707G",0.00098596089351917,0.0455058873931925
"1298","VNG1709G",0.00188175210442288,0.0602160673415322
"1299","VNG1711G",0.000624440659492394,0.0378094164669868
"1300","VNG1713G",0.00187451891494885,0.0602160673415322
"1301","VNG1714G",0.000737969848584343,0.0401317442629185
"1302","VNG1715G",0.0055414277245136,0.10555100427645
"1303","VNG1716G",0.00209340796885682,0.0621936699433436
"1304","VNG1718G",0.00146540685183954,0.0532875218850743
"1305","VNG1719G",0.00304205788460348,0.0793580317722646
"1306","VNG1720H",0.0416764081150794,0.295615479133212
"1307","VNG1721G",0.130166860469378,0.490080135619941
"1308","VNG1723H",0.588427301235598,0.898362291962745
"1309","VNG1724G",0.00705941393175857,0.120160237136316
"1310","VNG1726G",0.671027087101519,0.931844526479531
"1311","VNG1727G",0.819821438634705,0.974806683334952
"1312","VNG1729G",0.914367009227918,0.996879933252226
"1313","VNG1732C",0.867413366686112,0.992168773175351
"1314","VNG1733G",0.72261367451434,0.950562460028068
"1315","VNG1734H",0.886902566988418,0.99645572197111
"1316","VNG1735C",0.177588116559232,0.565800150301413
"1317","VNG1737H",0.462295387548383,0.834844943653964
"1318","VNG1739G",0.223455141294379,0.625846277321199
"1319","VNG1740C",0.327411272656983,0.726907543364254
"1320","VNG1743C",0.496372443447686,0.855200189716042
"1321","VNG1744H",0.0421168884864493,0.295615479133212
"1322","VNG1746C",0.579643796802159,0.897571613019043
"1323","VNG1748C",0.873259957801054,0.995467793455688
"1324","VNG1749G",0.63139407201803,0.910219692568449
"1325","VNG1751H",0.00613643890339562,0.112566672278395
"1326","VNG1752C",0.634152956165459,0.910219692568449
"1327","VNG1754G",0.0341201432794633,0.274711783456605
"1328","VNG1755G",0.620645057787109,0.910219692568449
"1329","VNG1756G",0.543148178672053,0.879356934445891
"1330","VNG1758H",0.261076227889864,0.666280123184484
"1331","VNG1759G",0.0584497967990399,0.34533555790283
"1332","VNG1760G",0.858076123723373,0.98940285988607
"1333","VNG1762G",0.771498022905374,0.964465060316623
"1334","VNG1764G",0.328434810912373,0.727055965188715
"1335","VNG1765G",0.907705013965089,0.996879933252226
"1336","VNG1766C",0.322510300578497,0.72136507119142
"1337","VNG1767G",0.496199432369438,0.855200189716042
"1338","VNG1768G",0.731088179886473,0.953448562140981
"1339","VNG1769C",0.73344869173486,0.953448562140981
"1340","VNG1770C",0.589492159922751,0.898713105241788
"1341","VNG1771C",0.546752107861372,0.883045127097774
"1342","VNG1772G",0.563993063203062,0.894656662371608
"1343","VNG1773G",0.587260174616632,0.897722559923514
"1344","VNG1774G",0.0748276991695181,0.378076795803881
"1345","VNG1775C",0.420602535164426,0.802981109089818
"1346","VNG1776G",0.145545161653149,0.512934490407573
"1347","VNG1777H",0.45968596917795,0.831648863415851
"1348","VNG1779C",0.830477833163968,0.980724400568018
"1349","VNG1781C",0.313108507030503,0.709235289954392
"1350","VNG1782C",0.132513688960405,0.494607859261231
"1351","VNG1783H",0.363946358718349,0.759945855317917
"1352","VNG1784C",0.253287761459465,0.661232214004461
"1353","VNG1785G",0.341552581299386,0.742505611520405
"1354","VNG1786H",0.926594559819106,0.999462464942656
"1355","VNG1787H",0.510708809702241,0.862676647997095
"1356","VNG1788C",0.272755146797336,0.672777340507303
"1357","VNG1790H",0.340566378345871,0.741032917525013
"1358","VNG1791C",0.613820851961469,0.907124411765718
"1359","VNG1793C",0.457055521894542,0.831640070164443
"1360","VNG1794C",0.636639428857152,0.910219692568449
"1361","VNG1795C",0.064485689456455,0.353871177449484
"1362","VNG1796H",0.0233075588189084,0.229254676907296
"1363","VNG1797G",0.700983760178399,0.943730840518997
"1364","VNG1798H",0.00867349371795815,0.13462321774332
"1365","VNG1800H",0.924385183342187,0.99798670266363
"1366","VNG1801G",0.0361487482587918,0.278728492428253
"1367","VNG1802H",0.135443714139863,0.497802318431349
"1368","VNG1804G",0.590526457764918,0.898713105241788
"1369","VNG1806H",0.159144027303389,0.535851645513634
"1370","VNG1807H",0.452538759462069,0.828708385513096
"1371","VNG1809H",0.63499322855175,0.910219692568449
"1372","VNG1811G",0.790610811385774,0.970570817046474
"1373","VNG1814G",0.999684009908457,0.99999011199382
"1374","VNG1815G",0.25347234870171,0.661232214004461
"1375","VNG1816G",0.713676563788132,0.948558785554785
"1376","VNG1818G",0.700472703611505,0.943730840518997
"1377","VNG1820H",0.73870535029085,0.95368092560411
"1378","VNG1821G",0.535510302779109,0.878617336662718
"1379","VNG1822G",0.893712561050732,0.99645572197111
"1380","VNG1823C",0.00106686395297917,0.0461507682677881
"1381","VNG1826H",0.748929598498651,0.957073532767553
"1382","VNG1827H",0.00432142633647182,0.0894088207545894
"1383","VNG1829G",0.923926799822695,0.99798670266363
"1384","VNG1830G",0.0709410271463171,0.369313156118447
"1385","VNG1831H",0.00423289318337517,0.089406163718181
"1386","VNG1832H",0.0126292880515138,0.164729844150181
"1387","VNG1833C",0.169363718423637,0.552272994859687
"1388","VNG1834G",0.000579958832460751,0.0371778988296685
"1389","VNG1835G",0.350305856739587,0.752590916571725
"1390","VNG1836G",0.504239117962889,0.861012001612634
"1391","VNG1837G",0.641650045598547,0.912400643513897
"1392","VNG1838H",0.571501520474713,0.89619211531902
"1393","VNG1839H",0.230309462278355,0.635336447664427
"1394","VNG1842H",0.576742441712285,0.897407360129748
"1395","VNG1843C",0.596816589687911,0.898713105241788
"1396","VNG1844G",0.459832517397014,0.831648863415851
"1397","VNG1845C",0.693275842135666,0.942677962183367
"1398","VNG1846C",0.0260381543715063,0.248970400365001
"1399","VNG1847G",0.0109275914831494,0.152346826265829
"1400","VNG1848H",0.399431562161947,0.788153025581416
"1401","VNG1849H",0.00354088303968104,0.0833148950513187
"1402","VNG1850G",0.00127939273745528,0.0498485381661799
"1403","VNG1851G",0.629898925965549,0.910219692568449
"1404","VNG1852H",0.000785208206926958,0.0401317442629185
"1405","VNG1853G",0.191959546809421,0.581669840209272
"1406","VNG1856G",0.416868286629553,0.799608938194145
"1407","VNG1857C",0.116951005812525,0.460607615127398
"1408","VNG1859G",0.796848343606984,0.972190745339491
"1409","VNG1861C",0.254013535737441,0.661408283863556
"1410","VNG1862G",0.142086506231755,0.507166427846102
"1411","VNG1864G",0.157508268178991,0.533462341582409
"1412","VNG1865H",0.990565211874819,0.99999011199382
"1413","VNG1866G",0.750594134884897,0.957073532767553
"1414","VNG1867G",0.778590527458,0.965693677467287
"1415","VNG1868G",0.407758590876307,0.793047502514697
"1416","VNG1869C",0.57551892607532,0.896798596392907
"1417","VNG1871G",0.286683641605364,0.687353386466406
"1418","VNG1872C",0.74866982393068,0.957073532767553
"1419","VNG1873G",0.386661579857953,0.78148078255716
"1420","VNG1874C",0.938435235494174,0.99999011199382
"1421","VNG1875G",0.653403590339392,0.919834091759984
"1422","VNG1877C",0.318486383292636,0.715699737736261
"1423","VNG1879G",0.0475458004878381,0.312629921015922
"1424","VNG1880C",0.749438945792853,0.957073532767553
"1425","VNG1882G",0.820333080902342,0.974806683334952
"1426","VNG1883G",0.434776184941905,0.812665766246551
"1427","VNG1884G",0.735751594220375,0.953448562140981
"1428","VNG1886C",0.750903942583876,0.957073532767553
"1429","VNG1887G",0.979566641553523,0.99999011199382
"1430","VNG1889H",0.932751228949876,0.999705669669196
"1431","VNG1890H",0.120995689527069,0.470647738841113
"1432","VNG1891H",0.701113370268905,0.943730840518997
"1433","VNG1893G",0.14639692441427,0.513300513208842
"1434","VNG1894C",0.611122557404183,0.905829777786457
"1435","VNG1895H",0.00663061516355867,0.117010855827506
"1436","VNG1896C",0.890232684927778,0.99645572197111
"1437","VNG1898C",0.93121029929497,0.999705669669196
"1438","VNG1899G",0.046462387386158,0.311746821424439
"1439","VNG1900C",0.149296156338479,0.517790137590102
"1440","VNG1901C",0.0793574571992934,0.385971785191289
"1441","VNG1902H",0.923025043878512,0.99798670266363
"1442","VNG1903C",0.971749969104547,0.99999011199382
"1443","VNG1904H",0.271819040234329,0.671849327046744
"1444","VNG1905C",0.953134022175849,0.99999011199382
"1445","VNG1906H",0.219230547930114,0.620696681244841
"1446","VNG1907H",0.0969172451574767,0.426009868824073
"1447","VNG1910H",0.959202016227957,0.99999011199382
"1448","VNG1911G",0.0613741633732712,0.349521262971174
"1449","VNG1912G",0.645772585047654,0.912400643513897
"1450","VNG1914G",0.325463033201274,0.72502233836317
"1451","VNG1916H",0.96661418878049,0.99999011199382
"1452","VNG1917H",0.209554057329403,0.608940453567537
"1453","VNG1918C",0.439839122586264,0.817835980756588
"1454","VNG1919H",0.939277104792195,0.99999011199382
"1455","VNG1920H",0.127019117146922,0.483115501034251
"1456","VNG1921H",0.623572339706711,0.910219692568449
"1457","VNG1922G",0.0145287707840696,0.17700025320694
"1458","VNG1924G",0.628225117449763,0.910219692568449
"1459","VNG1925H",0.995059115908151,0.99999011199382
"1460","VNG1926G",0.112561254952605,0.457746502021858
"1461","VNG1927H",0.365343607400066,0.761132515416805
"1462","VNG1929G",0.363347610219904,0.759945855317917
"1463","VNG1932G",0.835837124039036,0.981038441182504
"1464","VNG1933G",0.434166850782648,0.812159346748523
"1465","VNG1934H",0.757328213902015,0.960015703104128
"1466","VNG1935C",0.00138830934424867,0.0514217878577299
"1467","VNG1937C",0.400995248613529,0.788843112026614
"1468","VNG1938C",0.974931273749591,0.99999011199382
"1469","VNG1939G",0.223450537072157,0.625846277321199
"1470","VNG1940H",0.230662236223371,0.635529220502247
"1471","VNG1941C",0.035454406273209,0.277282632181975
"1472","VNG1942H",0.0279221041919797,0.253837310836179
"1473","VNG1943H",0.00380448546226488,0.0869596677089115
"1474","VNG1944C",0.156815244446355,0.533462341582409
"1475","VNG1945G",0.0401317176319039,0.291867037322938
"1476","VNG1946G",0.389623163963532,0.78148078255716
"1477","VNG1948H",0.258890652171231,0.662642596902968
"1478","VNG1949G",0.321011409375967,0.71936869352269
"1479","VNG1951G",0.0538931165208525,0.329957856250118
"1480","VNG1952H",0.42891803678964,0.806713194183194
"1481","VNG1953C",0.0384474481640087,0.28656483103609
"1482","VNG1954H",0.56933441184961,0.894828152219426
"1483","VNG1956H",0.782792547004172,0.96709917443107
"1484","VNG1957G",0.689741942383705,0.941695800576429
"1485","VNG1959G",0.339468220674018,0.739985222177697
"1486","VNG1960H",0.591562972355009,0.898713105241788
"1487","VNG1962C",0.369258007908884,0.766625621956161
"1488","VNG1963H",0.62863095380898,0.910219692568449
"1489","VNG1964H",0.596702806188607,0.898713105241788
"1490","VNG1965H",0.0314668146007549,0.266856378239617
"1491","VNG1967G",0.745569507821708,0.95666494016178
"1492","VNG1969G",0.892046951060445,0.99645572197111
"1493","VNG1971G",0.604139150745844,0.903385645975093
"1494","VNG1972G",0.163888985107795,0.541574727592889
"1495","VNG1973H",0.0027122283010634,0.0731387407028331
"1496","VNG1974H",0.952471452227499,0.99999011199382
"1497","VNG1976H",0.323189014059923,0.722210087284744
"1498","VNG1977H",0.0621852580447895,0.350339481942476
"1499","VNG1978H",0.048608988635286,0.314802151240853
"1500","VNG1980C",0.953964051360276,0.99999011199382
"1501","VNG1982C",0.951066926776549,0.99999011199382
"1502","VNG1983H",0.211171040613758,0.609147232539687
"1503","VNG1984G",0.242964039347401,0.646405768301758
"1504","VNG1985C",0.958995508714415,0.99999011199382
"1505","VNG1986C",0.806082640317334,0.973099348040099
"1506","VNG1987G",0.241523985104366,0.646347990518552
"1507","VNG1988G",0.953399801140295,0.99999011199382
"1508","VNG1989H",0.0597916824081568,0.346618448742938
"1509","VNG1991H",0.265151282129652,0.670390548928174
"1510","VNG1992G",0.417653980746202,0.799670171651909
"1511","VNG1993H",0.691777943209455,0.942677962183367
"1512","VNG1994C",0.19538641038369,0.586023150778089
"1513","VNG1995C",0.493876533143028,0.854083493170261
"1514","VNG1997G",0.439894091845358,0.817835980756588
"1515","VNG1998H",0.0338861672599102,0.274711783456605
"1516","VNG1999H",0.202993500872744,0.59924280700441
"1517","VNG2000G",0.250838972970598,0.658200574168424
"1518","VNG2001G",0.293924500347065,0.694733945370001
"1519","VNG2002H",0.488415711938892,0.850034596557897
"1520","VNG2003G",0.446560698163185,0.82307213593088
"1521","VNG2005G",0.314427645213114,0.709235289954392
"1522","VNG2006C",0.154449848975696,0.529116878320199
"1523","VNG2008H",0.10687116055716,0.445153473522642
"1524","VNG2010G",0.51463833977593,0.86543889780225
"1525","VNG2011G",0.414058944453019,0.797825613677098
"1526","VNG2012C",0.54293859531369,0.879356934445891
"1527","VNG2014H",0.0326727957879426,0.274711783456605
"1528","VNG2015C",0.154546221542692,0.529116878320199
"1529","VNG2017G",0.13851480137858,0.501551431299007
"1530","VNG2019C",0.700133503303565,0.943730840518997
"1531","VNG2020C",0.268951786690474,0.670701911006756
"1532","VNG2021C",0.0378268981109736,0.285572540154061
"1533","VNG2023G",0.0791301667220546,0.385971785191289
"1534","VNG2024H",0.565497565340721,0.894656662371608
"1535","VNG2025G",0.192848429571299,0.581669840209272
"1536","VNG2027H",0.999445742232312,0.99999011199382
"1537","VNG2028H",0.120580511287458,0.470558092829105
"1538","VNG2029H",0.442347658974844,0.820428424682863
"1539","VNG2031G",0.965229546667272,0.99999011199382
"1540","VNG2032G",0.71934866914022,0.950401435087565
"1541","VNG2034H",0.444908087983396,0.822001086343456
"1542","VNG2035H",0.735153221438552,0.953448562140981
"1543","VNG2036G",0.36848746740798,0.765688243964634
"1544","VNG2037C",0.141998080874185,0.507166427846102
"1545","VNG2039H",0.041234738117726,0.295413049201619
"1546","VNG2041H",0.0161943572202232,0.191460380928747
"1547","VNG2042H",0.738060836100717,0.953448562140981
"1548","VNG2043G",0.135348896464975,0.497802318431349
"1549","VNG2044H",0.98264163756321,0.99999011199382
"1550","VNG2045G",0.274829356299028,0.674617136033277
"1551","VNG2047G",0.078037233661438,0.385971785191289
"1552","VNG2048G",0.267369521800466,0.670701911006756
"1553","VNG2049C",0.557570618073335,0.889996059294426
"1554","VNG2051G",0.820025516952643,0.974806683334952
"1555","VNG2053G",0.706857522360285,0.943846350766277
"1556","VNG2054H",0.701695357898379,0.943846350766277
"1557","VNG2056G",0.226013093379815,0.630133801781936
"1558","VNG2059H",0.185522842617656,0.578253015951137
"1559","VNG2060G",0.836296165639977,0.981038441182504
"1560","VNG2062G",0.259123128092452,0.662642596902968
"1561","VNG2063G",0.919899147833251,0.996879933252226
"1562","VNG2064H",0.231161649884913,0.635529220502247
"1563","VNG2065G",0.900469830899441,0.99645572197111
"1564","VNG2067H",0.659813895667067,0.923398247751028
"1565","VNG2068C",0.161584154009188,0.538764216729564
"1566","VNG2071G",0.308508327113697,0.709110041691984
"1567","VNG2072G",0.0907523710300305,0.410180208045336
"1568","VNG2073C",0.451869919300359,0.828485719114485
"1569","VNG2074H",0.187332940422957,0.578634565012993
"1570","VNG2075C",0.985809258539061,0.99999011199382
"1571","VNG2076G",0.398870564633366,0.788153025581416
"1572","VNG2078G",0.913680835057438,0.996879933252226
"1573","VNG2079G",0.0979428237999446,0.428165349945113
"1574","VNG2080C",0.989600152885524,0.99999011199382
"1575","VNG2081H",0.963920763824934,0.99999011199382
"1576","VNG2082G",0.378223355684834,0.778504334171185
"1577","VNG2084G",0.82181953001874,0.974806683334952
"1578","VNG2085G",0.571695886897258,0.89619211531902
"1579","VNG2086G",0.569268354307461,0.894828152219426
"1580","VNG2087G",0.105018823470784,0.442442867417034
"1581","VNG2088G",0.0342599913281085,0.274711783456605
"1582","VNG2089H",0.195585226572187,0.586023150778089
"1583","VNG2091H",0.372722397492529,0.770916818124354
"1584","VNG2093G",0.926047976101202,0.99933234831065
"1585","VNG2094G",0.645903622220879,0.912400643513897
"1586","VNG2096G",0.572751045202476,0.896283152867772
"1587","VNG2097C",0.0551483129392999,0.33339030492272
"1588","VNG2098H",0.783753289278513,0.96709917443107
"1589","VNG2099C",0.673289720673783,0.93229242295107
"1590","VNG2100G",0.494656689794443,0.854083493170261
"1591","VNG2101H",0.62836701352433,0.910219692568449
"1592","VNG2102G",0.698582811473959,0.943730840518997
"1593","VNG2104G",0.301887478897036,0.700608053395102
"1594","VNG2105H",0.740100246422551,0.954968059900066
"1595","VNG2106G",0.402364257364791,0.788949524244688
"1596","VNG2108G",0.2349602783144,0.640753396654038
"1597","VNG2109H",0.532836563701664,0.878617336662718
"1598","VNG2110C",0.399806934598494,0.788153025581416
"1599","VNG2112C",0.361382733602686,0.759945855317917
"1600","VNG2113C",0.47122780069731,0.837689041994668
"1601","VNG2115H",0.0899972227155887,0.408353647682836
"1602","VNG2116C",0.943648669281778,0.99999011199382
"1603","VNG2117C",0.894925238809182,0.99645572197111
"1604","VNG2118G",0.138553582896351,0.501551431299007
"1605","VNG2119C",0.464882638230202,0.836682375381169
"1606","VNG2120G",0.372701571816611,0.770916818124354
"1607","VNG2121C",0.670155182503945,0.93131003938012
"1608","VNG2122G",0.913544948317157,0.996879933252226
"1609","VNG2123G",0.443255094938905,0.821476623824997
"1610","VNG2124C",0.345749039499169,0.747565490809014
"1611","VNG2125G",0.0658376751280637,0.355680366055701
"1612","VNG2126C",0.583076597937088,0.897571613019043
"1613","VNG2128C",0.0974752075358079,0.427476186859778
"1614","VNG2129H",0.586694325935323,0.897571613019043
"1615","VNG2130G",0.0741232247071303,0.376713992062341
"1616","VNG2131G",0.292254851376903,0.691727458880244
"1617","VNG2132G",0.570235945412881,0.895658553004525
"1618","VNG2133H",0.652321063130589,0.919301556966185
"1619","VNG2135G",0.602962324243114,0.902587256425804
"1620","VNG2136G",0.540825940859279,0.878773211849799
"1621","VNG2137G",0.0561929909190207,0.338852206546859
"1622","VNG2138G",0.0618943903178121,0.349521262971174
"1623","VNG2139G",0.948737925501305,0.99999011199382
"1624","VNG2140G",0.325655866981457,0.72502233836317
"1625","VNG2141G",0.776459013883706,0.965693677467287
"1626","VNG2142G",0.357417608862971,0.758508638001256
"1627","VNG2143G",0.397141028227624,0.788153025581416
"1628","VNG2144G",0.719629618239878,0.950401435087565
"1629","VNG2146H",0.579608462116314,0.897571613019043
"1630","VNG2147G",0.142641551616391,0.507922438990116
"1631","VNG2148H",0.992023308577474,0.99999011199382
"1632","VNG2149H",0.564485521896834,0.894656662371608
"1633","VNG2150G",0.731682745657182,0.953448562140981
"1634","VNG2151G",0.494013909967263,0.854083493170261
"1635","VNG2152C",0.0307701873438458,0.266405023865311
"1636","VNG2153G",0.00802275894128619,0.129189938117136
"1637","VNG2154C",0.383395327186293,0.780714056267982
"1638","VNG2155C",0.828980537275854,0.980075512050271
"1639","VNG2156C",0.554317861734535,0.888671737232695
"1640","VNG2157C",0.88181855370283,0.995467793455688
"1641","VNG2158G",0.881261933972042,0.995467793455688
"1642","VNG2159G",0.362410623176367,0.759945855317917
"1643","VNG2160C",0.00175850795600548,0.0599649840017547
"1644","VNG2162C",0.203823210290817,0.600215588586454
"1645","VNG2163H",0.904025996502018,0.996879933252226
"1646","VNG2164C",0.208636249147027,0.608694948877853
"1647","VNG2165H",0.0658647937109455,0.355680366055701
"1648","VNG2166C",0.220824927768437,0.622042050051936
"1649","VNG2167G",0.522108181558899,0.869576430077278
"1650","VNG2168C",0.415366631775295,0.799307874562167
"1651","VNG2170H",0.700110804148645,0.943730840518997
"1652","VNG2171G",0.727315571058058,0.95333553825196
"1653","VNG2172C",0.823683666730756,0.975254464802079
"1654","VNG2173G",0.000569951864235607,0.0371778988296685
"1655","VNG2174H",0.6223112062474,0.910219692568449
"1656","VNG2176H",0.0362004335883743,0.278728492428253
"1657","VNG2177H",0.959661847155612,0.99999011199382
"1658","VNG2178H",0.0692650646217723,0.364552971693539
"1659","VNG2179H",0.233432533864273,0.638811951281932
"1660","VNG2180C",0.0753476520908253,0.378438263636375
"1661","VNG2181G",0.314192791942263,0.709235289954392
"1662","VNG2182H",0.00892430611848393,0.13462321774332
"1663","VNG2183H",0.113206688343858,0.457746502021858
"1664","VNG2184G",0.478557251428816,0.838627084180434
"1665","VNG2185H",0.880019490216863,0.995467793455688
"1666","VNG2186G",0.208823254465685,0.608694948877853
"1667","VNG2187H",0.146564609876053,0.513300513208842
"1668","VNG2189H",0.422843054732019,0.803142797428122
"1669","VNG2190G",0.966854742157676,0.99999011199382
"1670","VNG2191H",0.912176873356302,0.996879933252226
"1671","VNG2193G",0.459141133930032,0.831648863415851
"1672","VNG2195G",0.38387055849505,0.780714056267982
"1673","VNG2196G",0.455467086792776,0.830008358620092
"1674","VNG2197H",0.671614753417254,0.931844526479531
"1675","VNG2199H",0.290955447529375,0.690875236010606
"1676","VNG2201G",0.806161329710818,0.973099348040099
"1677","VNG2202H",0.592802415394139,0.898713105241788
"1678","VNG2203G",0.0225112310599987,0.225040623204146
"1679","VNG2204H",0.818385218873161,0.974806683334952
"1680","VNG2205H",0.070306733042601,0.367616904797914
"1681","VNG2206G",0.0302839454520226,0.266405023865311
"1682","VNG2207H",0.216695562262445,0.619130177892699
"1683","VNG2208G",0.449567428776913,0.826790673612714
"1684","VNG2210G",0.511250278206562,0.862676647997095
"1685","VNG2211H",0.0455334611394233,0.309575939758118
"1686","VNG2213G",0.173444829334287,0.559499449465442
"1687","VNG2214G",0.425054130961099,0.803567404370245
"1688","VNG2216G",0.237512078494317,0.644403457953949
"1689","VNG2217G",0.393048127257997,0.78283444433128
"1690","VNG2218G",0.808441380929992,0.973099348040099
"1691","VNG2219G",0.245380849589835,0.650015495602212
"1692","VNG2220G",0.376032718753491,0.775545419041975
"1693","VNG2222G",0.280659266018131,0.682309270212391
"1694","VNG2223G",0.785076187397002,0.967871298631104
"1695","VNG2224G",0.838532326960743,0.981217739983317
"1696","VNG2226G",0.599970668021555,0.901082354976052
"1697","VNG2227C",0.0128008968037961,0.165284783445366
"1698","VNG2230H",0.622601537614676,0.910219692568449
"1699","VNG2231C",0.499897433903111,0.857557078966349
"1700","VNG2232G",0.993141922961562,0.99999011199382
"1701","VNG2233C",0.98437818671477,0.99999011199382
"1702","VNG2234G",0.704992398797264,0.943846350766277
"1703","VNG2236H",0.269751749883099,0.671581120040911
"1704","VNG2237G",0.411921114372116,0.796291216196654
"1705","VNG2238C",0.711758581844057,0.947432388477946
"1706","VNG2239C",0.430441144840674,0.80770816858297
"1707","VNG2240G",0.0049886322353916,0.0973391655686166
"1708","VNG2241H",0.474385338883771,0.83769778868347
"1709","VNG2242C",0.845994796605925,0.984515881578892
"1710","VNG2243G",0.136852790266284,0.498401664095724
"1711","VNG2244H",0.526594675486614,0.874016058898945
"1712","VNG2246H",0.0259543957038402,0.248970400365001
"1713","VNG2247G",0.97428990848249,0.99999011199382
"1714","VNG2248H",0.714438053253501,0.948558785554785
"1715","VNG2249G",0.0690897401549891,0.364552971693539
"1716","VNG2251G",0.754266741501451,0.959324949932688
"1717","VNG2252G",0.00982271845446491,0.142015206570577
