ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1
VNG1641H	0.5005	0.906646706586826	24.6581463012394	10.0893145426873	0.235166029007328	0.0475812527974721	0	1.817979	2.302433	2.134039	1.787841	2.009997	1.971986	2.010541	1.875033	1.739232
VNG1642H	0.2461	0.77640146878825	26.327039189184	24.9969715262259	0.112171310867662	0.226740693950956	0	0.594000	0.474213	0.521130	0.530772	0.440377	0.516998	0.459528	0.507260	0.722626
VNG1644G	0.0771	0.644738675958188	22.8306565367096	16.1339654239236	0.0704478746485232	0.706648219608162	0	0.488267	0.489336	0.462123	0.488216	0.495244	0.620739	0.514480	0.517383	0.442878
VNG1645H	0.9089	0.989477351916376	24.0253522520185	20.8806403017088	0.0810297357959029	0.00404375170639443	0	0.463400	0.428592	0.491460	0.480625	0.429686	0.401882	0.584744	0.464105	0.558213
VNG1646G	0.1085	0.688038740920097	23.8365040929366	11.57590268506	0.644999968225081	0.584938081904841	0	3.485115	2.828533	2.963228	3.986027	4.021783	3.163715	3.011792	2.829961	2.658499
VNG1647G	0.7861	0.975511022044088	26.2009680761713	20.6065019093634	1.02621971978464	0.0103082791952176	0	3.222297	2.185066	3.595633	3.085921	3.404691	4.028021	2.907790	4.146487	4.769831
VNG1648G	0.4228	0.855287260616153	25.2250012618687	13.1621205645129	1.07475616152093	0.074199192820199	0	2.648723	2.095496	3.502026	4.577780	4.043808	3.207682	4.421971	4.012163	3.167142
VNG1649G	0.5118	0.907712418300654	27.0091443918484	22.581988795944	1.96754305910251	0.0444850121073793	0	2.971522	2.538644	3.160593	3.954918	3.460933	3.413219	2.457672	6.817673	5.682431
VNG1650H	0.8836	0.984512534818942	22.1038646673896	6.67950958850837	0.960369093227271	0.0051607604749338	0	3.386348	2.939167	4.532450	3.734086	3.498943	3.252260	2.325631	4.229230	3.102037
VNG1653H	0.5123	0.907712418300654	23.417164267055	8.71599165193201	0.138409200812784	0.0443455911748454	0	0.489545	0.314214	0.507563	0.630620	0.453806	0.345275	0.481976	0.326278	0.441566
VNG1654G	0.1645	0.72043795620438	24.8332588938988	13.6315093956268	0.496056787869132	0.400260237736873	0	1.529944	1.954296	2.048245	1.923480	2.555973	2.803820	1.931393	2.042648	2.319305
VNG1655H	0.0466	0.631079136690647	23.2560556233268	2.91859034860257	0.422864896323124	0.829971328047349	0	1.478835	1.579743	1.382980	1.362599	1.164157	1.183388	1.210892	1.271302	2.185671
VNG1656H	0.9781	0.992575052854123	24.9695970743987	4.41879034694712	0.215928734443898	0.00140302118248151	0	1.616261	1.624445	1.445137	1.597926	1.504832	1.298932	1.695054	1.242332	1.396357
VNG1657H	0.0247	0.582857142857143	23.0677349899403	0.533186334562293	0.195687165335755	0.907376089170883	0	1.525950	1.224629	1.343034	1.237090	1.049414	1.212318	1.213935	1.479233	1.425664
VNG1658C	0.6936	0.959311926605505	23.1339706845113	14.3506259256874	0.0856990872379857	0.0171768174062248	0	0.485721	0.599055	0.459422	0.509050	0.607803	0.640318	0.556113	0.565492	0.630427
VNG1659G	0.0885	0.660731707317073	23.6040349570878	23.4447604550302	0.343516854329028	0.662041866694977	0	1.971404	1.778649	1.653718	1.243569	1.157817	1.765843	1.439875	1.709874	1.734079
VNG1660G	0.7773	0.975511022044088	23.0898042151642	6.14765779230859	0.167458387920121	0.0108383977216145	0	1.020334	1.422794	1.078005	1.137904	1.160983	1.163147	1.076140	1.132903	1.236407
VNG1663C	0.3535	0.83013698630137	22.0391064886771	0.657539149082661	0.156252066299882	0.115942243699157	0	0.902391	0.756763	0.790124	0.630620	0.510346	0.667386	0.702337	0.796461	0.575025
VNG1664H	0.0579	0.631079136690647	25.2851015051536	18.3251942690588	0.0701960670311987	0.781246988255412	0	0.445585	0.480876	0.425713	0.421789	0.479279	0.561633	0.530213	0.541794	0.507648
VNG1665G	0.6254	0.94935	25.6386298094786	5.99489076406985	0.219120640201214	0.0241738367068925	0	1.517995	1.138134	1.370873	1.192674	1.193122	1.085587	1.092470	0.986565	1.210991
VNG1666H	0.9935	0.99660676974509	23.7672012566572	8.66690829673459	0.14613777606729	0.000657496484508787	0	0.860922	1.126287	0.823219	1.022355	0.969516	0.992439	0.794259	1.019594	0.913519
VNG1667G	0.3045	0.81	24.7787113417738	23.7607273683195	0.401938362124634	0.157136280838935	0	1.199818	1.087679	1.180538	0.871793	0.752081	1.363218	0.740352	1.595624	1.499424
VNG1668G	0.9601	0.991649484536082	25.414568068556	19.4587257233348	0.104295707179273	0.00211628021185344	0	0.422892	0.578520	0.491460	0.541978	0.583411	0.593511	0.501727	0.677776	0.617468
VNG1670C	0.1592	0.72043795620438	26.9007790166979	24.0628640351971	0.159494228930396	0.416678654979471	0	0.900036	0.676839	0.792443	0.777153	0.679807	0.790321	0.681497	0.873392	1.034765
VNG1672H	0.1965	0.737196261682243	24.2756921587963	1.11474881760035	0.143420703695503	0.314296942853885	0	1.069481	1.162204	0.914828	1.082817	0.873957	0.873494	1.057396	1.006252	1.148008
VNG1673G	0.0155	0.516666666666667	25.3579347849673	1.82676289851737	0.310413663167988	0.939430602781689	0	1.339022	1.412903	0.998909	0.983079	0.920498	0.846785	0.788300	0.859129	1.285032
VNG1674H	0.2482	0.77640146878825	25.8617931474875	2.39714943575212	0.228724504915163	0.22351479050298	0	2.429852	2.294416	2.427779	2.042561	2.205548	2.006302	2.156934	1.996100	2.326198
VNG1675H	0.0192	0.535813953488372	24.5272775617984	19.3271350139817	0.16460739303516	0.926852538613514	0	1.254329	1.118457	1.194460	1.134936	1.096280	1.312447	1.447121	1.362330	1.262357
VNG1676G	0.0664	0.631079136690647	23.6852474851963	0.758625322306907	0.475337426767303	0.747436158210411	0	1.761848	1.893900	1.319622	1.146854	1.270460	1.517115	1.106268	1.687499	2.205214
VNG1678H	0.7359	0.974685777287762	25.6505768672325	22.4309858412709	0.492079409101743	0.0138018699531562	0	1.808501	1.907158	2.066334	1.859270	1.619973	2.450806	1.661355	2.307330	2.706253
VNG1679H	0.6315	0.94935	23.0124538997528	0.811830096351072	0.112201370784217	0.023556745140941	0	1.020334	1.091480	1.007731	0.904258	0.917988	0.894848	1.109048	0.983321	0.863442
VNG1680G	0.5424	0.920672268907563	25.9079118554198	19.4814507555791	0.1296330678301	0.0368796785390701	0	0.978546	1.054065	1.170204	1.033091	1.043698	1.159141	1.177914	1.283924	1.148008
VNG1681C	0.007	0.443076923076923	23.8563184634814	14.193505669617	1.13245385625337	0.969358575683391	0	2.790857	2.601391	2.980649	3.753641	4.133119	3.945489	4.732054	3.022622	2.017394
VNG1682C	0.4841	0.900651162790698	25.9021840805831	23.1443237711124	0.415486783080109	0.0518450361430052	0	1.620491	1.106815	1.281507	1.614707	1.371408	1.263567	1.325410	1.479233	2.185671
VNG1684G	0.8112	0.975511022044088	25.9266815818808	8.59709586047433	0.155864695674652	0.00868473504236993	0	1.234813	1.383641	1.149805	1.317113	1.287925	1.237677	1.169077	1.118078	0.995610
VNG1686G	0.0108	0.484	24.3275439189122	3.12806125558796	0.233526030192533	0.957881113690109	0	1.290913	1.340880	1.281507	1.140880	1.075524	1.037969	0.808338	1.202087	1.327668
VNG1687C	0.763	0.975511022044088	25.5702658710219	7.59237066521374	0.271321893896458	0.0118226634387455	0	1.346040	1.676248	1.274017	1.435664	1.394063	1.543515	1.000587	1.254666	1.175585
VNG1688C	0.9907	0.996065299288405	22.9930597298353	11.032779678037	0.0638732760581011	0.000801097706710529	0	0.217734	0.119153	0.223400	0.227727	0.194111	0.147244	0.281667	0.165022	0.163901
VNG1689G	9e-04	0.33	25.4393318177516	15.6517984567842	0.0459097593363427	0.990779966407547	0	0.211563	0.224803	0.215048	0.256797	0.281406	0.292575	0.303696	0.266899	0.237501
VNG1690G	0.85	0.978664122137405	24.0314079917208	8.38747679269567	0.0480619401846693	0.00661167083218054	0	0.241098	0.140869	0.232757	0.267755	0.213578	0.234603	0.245345	0.216181	0.228514
VNG1691G	0.0483	0.631079136690647	25.7430981564955	15.0027498895671	0.0555676808649302	0.819603135265807	0	0.154609	0.145362	0.192383	0.220125	0.223726	0.223540	0.285941	0.210560	0.191814
VNG1692G	0.9291	0.989477351916376	23.891881761188	19.7744247115629	0.0342704589311593	0.0032575377175946	0	0.196121	0.119569	0.177745	0.199328	0.174501	0.176181	0.203244	0.174524	0.184556
VNG1693G	0.0177	0.532682926829268	25.7759534255763	14.2399442620774	0.0672794552508413	0.933032332866568	0	0.203430	0.200361	0.225373	0.322306	0.293172	0.307055	0.315349	0.287900	0.216629
VNG1695G	0.3412	0.82704	25.0164558559023	16.0697139282451	0.0406934810653601	0.125451680294724	0	0.180386	0.117913	0.193514	0.206212	0.197857	0.208634	0.217496	0.209177	0.201141
VNG1697G	0.1611	0.72043795620438	26.1159618535894	15.4818923692298	0.0715022104542201	0.411261866996286	0	0.126096	0.191479	0.175160	0.234977	0.255757	0.289562	0.277456	0.232424	0.264275
VNG1698G	0.2143	0.741095100864553	26.7389002488439	23.3573504793795	0.0564381127735932	0.273740004966528	0	0.272609	0.179827	0.223400	0.238066	0.192527	0.243679	0.211573	0.259960	0.317654
VNG1699C	0.8335	0.978664122137405	25.3087043302794	14.6013190606295	0.0609208057170095	0.00747460921345639	0	0.163332	0.217097	0.205799	0.288069	0.285275	0.240339	0.244730	0.291717	0.293197
VNG1700G	0.5905	0.94417055296469	22.8138041797782	18.8455431299909	0.064562574793672	0.0287215969840446	0	0.293307	0.160835	0.224056	0.274840	0.198398	0.221238	0.291010	0.274024	0.227162
VNG1701G	0.8682	0.981016949152542	23.5294578598874	13.5559678441732	0.0791816619712427	0.00577227798639151	0	0.129435	0.233596	0.174647	0.265665	0.268642	0.238686	0.313770	0.215470	0.315774
VNG1702G	0.6752	0.959013505578391	26.4587675502935	23.2945960554357	0.036718091464549	0.0187880707687845	0	0.187598	0.124246	0.160416	0.190174	0.141411	0.170206	0.148881	0.197789	0.204754
VNG1703G	0.9636	0.991684526360909	25.3450661901219	16.1534355107562	0.0533370739041039	0.00195637079310772	0	0.197665	0.188168	0.207008	0.274123	0.258566	0.218206	0.247200	0.264276	0.304728
VNG1705G	0.6967	0.959311926605505	24.7069054583321	22.0174091328625	0.0315382488675406	0.0167876352558615	0	0.251393	0.163094	0.209450	0.236825	0.209534	0.211534	0.216951	0.214761	0.217918
VNG1706G	0.3388	0.82704	23.2205011282214	13.1025861520518	0.057194696908879	0.126945534201566	0	0.168095	0.186210	0.167626	0.227727	0.306265	0.198111	0.252848	0.205761	0.230557
VNG1707G	0.7153	0.966621621621622	24.1975763229406	8.13217759531567	0.0543237336839909	0.0154456551892367	0	0.255367	0.160275	0.266352	0.288822	0.246164	0.236228	0.223585	0.252368	0.188430
VNG1709G	0.0997	0.679206798866856	25.0455653406473	13.8207084812154	0.0697771062726645	0.623957022547143	0	0.196634	0.181718	0.222094	0.299578	0.319943	0.242839	0.324178	0.274928	0.217918
VNG1711G	0.2071	0.7404329004329	24.5806490498871	22.3983232968273	0.041413432720261	0.292614944152883	0	0.264192	0.170066	0.229371	0.234364	0.207258	0.212265	0.238066	0.274024	0.250531
VNG1713G	0.0495	0.631079136690647	24.7365531336557	13.5925656269612	0.0579714082028111	0.814708076561322	0	0.201841	0.174269	0.246087	0.254793	0.286055	0.248776	0.308305	0.225636	0.186760
VNG1714G	0.6038	0.944759461193073	23.8436736846817	7.52841765463178	0.0552268733942449	0.0268087560151139	0	0.253372	0.149475	0.284092	0.265665	0.217106	0.222770	0.202735	0.229382	0.207198
VNG1715G	0.3827	0.837731773177318	25.3014270351605	13.5080227113896	0.0527180949023703	0.0970241137406037	0	0.192566	0.199664	0.234126	0.282850	0.308784	0.237044	0.283796	0.284132	0.255031
VNG1716G	0.974	0.992413209144792	24.0182540559732	8.33840878186763	0.0393482324921444	0.00155233765573006	0	0.213787	0.142849	0.225373	0.225360	0.210682	0.184901	0.229268	0.227876	0.186760
VNG1718G	0.0232	0.575510204081633	25.1353037009546	12.4351011680349	0.0612355500273415	0.913589024646436	0	0.184679	0.239370	0.260943	0.296464	0.312176	0.263805	0.309080	0.240997	0.187871
VNG1719G	0.852	0.978664122137405	23.7258050642448	7.85530130766539	0.0485885119198246	0.00653953067177585	0	0.275474	0.196212	0.279140	0.279911	0.233080	0.242839	0.221352	0.246617	0.184556
VNG1720H	0.7475	0.975511022044088	23.9649720597233	12.0175209168362	0.128394606658092	0.012944472791616	0	0.716985	0.976206	0.857701	0.714844	1.010052	0.852649	0.822667	0.809684	0.813692
VNG1721G	0.267	0.778840579710145	25.0250782438152	0.0156318093766849	0.0638145341558103	0.197407998135889	0	0.759419	0.762060	0.654984	0.645618	0.704373	0.722508	0.669627	0.655819	0.762271
VNG1723H	0.2848	0.795190751445087	25.1002251906797	7.36697450043355	0.238451428976579	0.176946163112056	0	0.943389	1.432754	0.955944	1.003835	0.972167	0.992439	0.849955	0.929785	0.850726
VNG1724G	0.7219	0.972255892255892	24.0135329726636	7.76960683888494	0.0796895283093219	0.0149522742681359	0	0.507789	0.318628	0.401476	0.407708	0.336980	0.369943	0.363856	0.339430	0.419844
VNG1726G	0.9697	0.992413209144792	25.8374274548289	19.8950524962253	0.0891817329017793	0.00172013745920024	0	0.411983	0.475870	0.411001	0.467014	0.474072	0.552027	0.398267	0.554429	0.566556
VNG1727G	0.7758	0.975511022044088	25.6542330550961	17.6410535931944	0.119468624917134	0.010906451140876	0	0.464613	0.384667	0.494350	0.498524	0.463828	0.506405	0.671310	0.456526	0.619303
VNG1729G	0.3986	0.84565445026178	23.2659181508389	4.91850312812822	0.177485226202143	0.0874131388607206	0	0.761406	1.122365	0.878050	0.735678	0.873957	0.809642	0.683210	0.823126	0.881564
VNG1732C	0.4033	0.84565445026178	27.1725765685657	22.7048380045571	0.506371277173568	0.0845965687175244	0	2.276164	2.030736	2.102993	2.129722	2.199534	2.545613	1.926551	2.963486	2.914640
VNG1733G	0.7035	0.963148887621221	24.4617045752886	0.721621741231476	0.440786748460356	0.0163633164724773	0	2.013057	2.392489	1.663441	1.402312	1.753475	2.256031	1.418351	1.772948	1.958412
VNG1734H	0.8814	0.984211994421199	24.7088613615481	22.6512524356737	0.676019531757957	0.00527350460971424	0	2.077192	2.169876	1.914722	2.975127	2.065640	1.924928	1.712159	3.062701	2.897395
VNG1735C	0.0201	0.541333333333333	24.0959067148196	1.45097805158544	0.377402089037275	0.92401604760232	0	1.595278	1.816265	1.335184	1.022355	1.087336	1.183388	1.273233	1.144151	1.734079
VNG1737H	0.0214	0.558260869565217	26.1321381936989	23.5228301360216	0.298747281710346	0.919689702786229	0	1.841892	1.525592	1.501262	1.500842	1.401697	1.559576	1.521625	1.862725	2.078152
VNG1739G	0.3869	0.837731773177318	24.6560280019164	0.315348283570132	0.15524083325897	0.0947918484977162	0	0.928711	0.979617	0.557471	0.743404	0.836596	0.823731	0.770691	0.820419	0.860884
VNG1740C	0.0609	0.631079136690647	25.4610423757164	21.5843780779752	0.228699535940813	0.769097511108183	0	0.965842	0.913608	0.944803	0.831758	0.794297	0.992439	0.951595	1.353387	1.161715
VNG1743C	0.476	0.896871595330739	24.5660818085833	11.4037314927729	0.252989346560333	0.0542517818425411	0	0.471956	0.926444	0.922907	1.195793	0.982844	0.897941	1.060054	1.009571	0.892090
VNG1744H	0.1998	0.738859784283513	25.8833601555301	5.59598060954879	0.0996503350618624	0.307311304316657	0	0.834340	0.754128	0.783207	0.803992	0.754138	0.681347	0.664603	0.603990	0.737792
VNG1746C	0.5926	0.944741721854305	26.0979402850498	7.99267501000107	0.31796324530455	0.0285091999559727	0	1.841892	2.095496	1.942988	1.820827	2.009997	1.892004	1.603986	1.749748	1.304239
VNG1748C	0.4659	0.891674641148325	25.6122302706311	22.8804673974451	0.129746678952631	0.0578366482381979	0	1.041892	0.972807	1.090718	0.947783	0.930607	1.159141	0.949209	1.151711	1.165167
VNG1749G	0.0036	0.36	25.271501674751	11.3432811953522	0.286712694212469	0.981083621270925	0	1.294291	1.641532	1.697921	1.710200	2.071288	1.694222	1.580010	1.574744	1.379882
VNG1751H	0.0692	0.631079136690647	25.9835095446142	0.265117069873527	0.212414188324546	0.735367307131485	0	1.517995	1.142111	1.229987	1.033091	1.040852	0.985614	1.068067	1.114402	1.232744
VNG1752C	0.934	0.989477351916376	23.1368756790121	7.25259456535082	0.064869171578892	0.0030735560880388	0	0.556429	0.688747	0.569026	0.657530	0.640170	0.595562	0.622614	0.628336	0.676960
VNG1754G	0.2068	0.7404329004329	25.8874106103398	24.7285292886735	0.37149865241268	0.294244585713295	0	2.417184	1.967977	2.146585	1.723652	1.903167	2.149642	1.800308	2.062927	2.603849
VNG1755G	0.7922	0.975511022044088	24.7225947310196	7.20385550027238	0.205680534269351	0.00991499424532255	0	1.092078	1.046738	1.296619	1.049408	1.093290	0.945638	1.198794	0.768126	1.022556
VNG1756G	0.2046	0.7404329004329	22.3239757795713	20.9744214424351	0.107374199298563	0.29974373218547	0	0.705830	0.642337	0.660769	0.498524	0.488528	0.707704	0.661275	0.655819	0.655221
VNG1758H	0.9212	0.989477351916376	23.9714782205426	15.4866666125768	0.170309896771674	0.00357645918662024	0	0.691225	1.126287	0.765057	0.785315	0.893259	0.876513	0.786324	0.929785	0.853254
VNG1759G	0.4135	0.848930710008554	23.230082143299	2.28817873710432	0.103838944367046	0.0787352954647196	0	0.836524	0.879219	0.828059	0.757119	0.650745	0.840962	0.671310	0.828565	0.804091
VNG1760G	0.913	0.989477351916376	23.6326346950902	17.8027774479712	0.253704412377543	0.00386348207674827	0	0.556429	0.852047	0.702716	0.628975	0.832039	0.935900	0.556113	0.859129	1.075460
VNG1762G	0.5949	0.944759461193073	23.7856895499865	0.828760293136443	0.129156399143524	0.0281349144720039	0	1.028365	0.926444	0.970056	0.787368	0.760341	1.013199	0.782387	0.914601	0.908114
VNG1764G	0.8219	0.97844323252355	23.9806563645094	16.6138646544576	0.177392406480969	0.00805764745206589	0	0.481928	0.870066	0.550974	0.549102	0.735830	0.745297	0.589164	0.680011	0.764536
VNG1765G	0.2855	0.795190751445087	24.7337860498304	16.5251585548612	0.105600643974272	0.17634857128673	0	0.625875	0.582570	0.649250	0.645618	0.645436	0.843869	0.613307	0.693581	0.714100
VNG1766C	0.5599	0.924938271604938	23.4373331915094	4.45875698604139	0.134381562353321	0.0334641472659468	0	0.703987	0.876157	0.767302	0.711120	0.743911	0.559699	0.798257	0.622159	0.801709
VNG1767G	0.3334	0.82704	24.7590995247965	22.0880224851675	0.0418202203247005	0.132005658052848	0	0.355890	0.286972	0.304796	0.304309	0.267909	0.350074	0.291741	0.327354	0.350332
VNG1768G	0.8329	0.978664122137405	24.0636757669247	16.7436977944598	0.0908531968345617	0.00750045917588977	0	0.276918	0.415347	0.302127	0.349486	0.421551	0.357396	0.467674	0.387219	0.450833
VNG1769C	0.1211	0.692	25.7300312251673	24.8621321629832	0.209390791422441	0.540754236202321	0	1.225169	0.929681	0.953147	0.833933	0.964236	0.945638	0.734798	0.976866	1.225450
VNG1770C	0.1813	0.726378737541528	23.3137405044096	2.69792387877316	0.193016559843311	0.356730850939913	0	0.851969	1.134171	0.727871	0.703729	0.838883	0.651460	0.722000	0.788631	0.916234
VNG1771C	0.0017	0.333913043478261	25.27912472479	23.118728313901	0.125048768771347	0.988057018249111	0	0.931141	0.846124	0.816013	0.777153	0.666936	0.818066	0.916431	0.908597	0.983862
VNG1772G	0.8158	0.978295964125561	25.0790847754166	3.08036139506391	0.238769258819082	0.00842843534028742	0	1.771081	2.009597	1.653718	1.477507	1.753475	1.631123	1.461724	1.868869	1.624495
VNG1773G	0.2131	0.7404329004329	25.4795533702257	23.1551364054403	0.0729653251595905	0.276266715269827	0	0.590903	0.491046	0.542958	0.492056	0.476668	0.573382	0.457227	0.567357	0.611996
VNG1774G	0.4123	0.847191780821918	23.7830600456168	0.331365995277655	0.154129188290551	0.0793601912459398	0	0.428455	0.570505	0.535059	0.458554	0.518776	0.544460	0.502988	0.611999	0.843187
VNG1775C	0.7239	0.97248322147651	26.6241391701891	22.2458826793756	0.280523134799704	0.0147848407278979	0	0.781568	0.888467	0.936532	0.829588	0.910498	1.074408	0.804290	1.234176	1.396357
VNG1776G	0.5116	0.907712418300654	23.3857928552412	5.21818627885063	0.312048127483507	0.0446769828751438	0	0.986249	1.254898	1.255482	1.149854	1.256659	1.123698	0.956384	1.271302	1.713619
VNG1777H	0.638	0.952546583850932	23.5093215162864	4.977025586571	0.119779235298319	0.0227642879828642	0	0.823508	0.894687	0.883212	0.769077	0.850415	0.826578	1.033776	0.778311	0.760012
VNG1779C	0.0488	0.631079136690647	23.9970012530327	5.24987969772595	0.436439347182287	0.816833868406041	0	1.537962	1.981754	2.406526	1.544584	1.683103	1.506682	1.495122	1.459876	1.653676
VNG1781C	0.3576	0.83082284607938	21.3823048181113	7.79667317268982	0.594008285941629	0.113777863187122	0	2.798161	2.637940	3.302644	3.600020	3.111303	2.932449	2.325631	3.369609	3.441518
VNG1782C	0.3245	0.822784810126582	22.3804665491894	13.9323862706985	0.227599605382409	0.139762968296981	0	0.945858	0.907257	0.944803	1.057662	1.209524	0.945638	1.362516	0.828565	0.878952
VNG1783H	0.9716	0.992413209144792	25.2850162148519	23.6044765493071	0.30673860487599	0.00166097555529472	0	2.148980	1.874186	1.453633	1.869007	1.580646	2.041215	1.514005	1.709874	1.723819
VNG1784C	0.4932	0.906646706586826	23.0091136354636	9.21149367804062	0.72631051431538	0.0495493050123135	0	2.740263	2.426103	3.702578	3.924052	3.395406	3.619416	2.656551	3.731770	3.224033
VNG1785G	0.4045	0.846381865736704	22.6812470182395	21.475972253598	0.833115603875342	0.0837498346358632	0	1.370892	1.046738	0.769554	0.856000	1.069666	0.787599	2.751567	0.707422	0.938244
VNG1786H	0.9235	0.989477351916376	24.2464363868894	9.15921253887025	0.211359236880677	0.00349162282027218	0	1.378077	1.797359	1.466471	1.276474	1.642243	1.538199	1.369374	1.585150	1.535443
VNG1787H	0.6862	0.959311926605505	21.7676186615852	12.8142216275416	0.206308701775751	0.0177133749427089	0	1.144681	1.378823	0.961564	1.126078	1.394063	1.415952	1.062718	1.136640	1.200258
VNG1788C	0.3507	0.829519136408243	23.7263696419358	12.6297202873711	1.00722741787595	0.118668977101835	0	1.482705	1.907158	1.954411	2.124167	2.684743	1.827835	3.756272	1.844413	0.960782
VNG1790H	0.0642	0.631079136690647	26.7031830028118	25.2469954724241	0.0970016190955403	0.756767318262466	0	0.928711	0.775467	0.730008	0.787368	0.737842	0.727511	0.796255	0.765601	0.902741
VNG1791C	0.5577	0.924938271604938	22.7760484458619	4.80815820162299	0.276152944507077	0.0339299211393753	0	0.945858	1.530922	1.170204	1.046670	1.316370	1.104478	1.192791	1.067701	1.464250
VNG1793C	0.0565	0.631079136690647	23.6107321726346	18.8331435610106	0.113436023924059	0.789185853419627	0	0.452627	0.474213	0.380844	0.406645	0.378965	0.579348	0.590644	0.507260	0.530753
VNG1794C	0.8972	0.987654320987654	23.8326134834563	10.6650312880462	0.248700172583831	0.00452794060616097	0	1.654730	2.016619	1.758701	1.750874	1.851901	1.700078	1.970570	1.394099	1.581687
VNG1795C	0.1625	0.72043795620438	24.8409858520063	23.2219136183518	0.23225264158008	0.407235289570149	0	1.506139	1.350267	1.129762	1.164967	1.212831	1.363218	1.383192	1.206052	1.683381
VNG1796H	0.2608	0.77640146878825	25.9257904421495	0.258975224862325	0.310551913102515	0.204666118023655	0	2.188657	1.682105	1.748422	1.420744	1.432655	1.676775	1.517810	1.489008	1.708542
VNG1797G	0.8387	0.978664122137405	24.415590301656	3.14666819734254	0.307397604672213	0.00715443475255232	0	1.633247	1.641532	1.403396	1.496927	1.720276	1.163147	1.461724	1.163146	1.802277
VNG1798H	0.0695	0.631079136690647	23.5923173280911	3.82690256500175	0.225438476093258	0.733899520141296	0	1.012365	1.427765	1.110068	1.054903	0.958984	0.858553	0.918735	1.132903	1.081861
VNG1800H	0.7112	0.964338983050848	24.3058309290931	7.21638353450561	0.176487540928835	0.0157525117300762	0	0.713247	0.528364	0.778630	0.737602	0.547896	0.649216	0.657964	0.651514	0.366277
VNG1801G	0.7631	0.975511022044088	24.8210519276755	8.77908115457484	0.193047522595007	0.0118099398061587	0	0.953303	0.900950	1.040749	1.041218	1.058046	0.846785	1.220044	0.788631	0.787562
VNG1802H	0.3642	0.833948620361561	26.3731798308318	19.4970915974691	0.117763786030419	0.109001400019525	0	0.565224	0.584606	0.516568	0.604811	0.552403	0.712605	0.667948	0.700467	0.778269
VNG1804G	0.9665	0.992413209144792	23.3922768228572	14.2705180701642	0.153075488328513	0.0018341977139231	0	0.506463	0.642337	0.524194	0.739531	0.668760	0.480862	0.790282	0.691301	0.497212
VNG1806H	0.2099	0.7404329004329	22.7381691178999	19.8391337828915	0.203726464748956	0.284247564917959	0	0.546342	0.379337	0.488588	0.450247	0.426181	0.461359	0.882568	0.500622	0.449498
VNG1807H	0.5614	0.924938271604938	24.7684053098618	10.1440938850627	0.0540284865406357	0.0330999328534214	0	0.798082	0.855024	0.799442	0.791492	0.871574	0.829435	0.762992	0.745695	0.780582
VNG1809H	0.4997	0.906646706586826	26.0184257810767	19.7319327881941	0.160808036690849	0.0477479513021147	0	0.645815	0.800197	0.725741	0.666172	0.706299	0.952187	0.847824	0.850683	0.969373
VNG1811G	0.062	0.631079136690647	26.1078100596222	11.0885831772174	0.385577583772318	0.7642876181844	0	2.276164	2.223508	2.844099	2.563621	2.549003	2.727484	2.366856	2.056145	1.987685
VNG1814G	0.4723	0.896871595330739	23.147267724015	3.76707814912094	0.323072198049396	0.0556160257933884	0	1.861249	1.398195	1.763864	1.508702	1.260095	1.532900	1.089731	1.489008	1.600572
VNG1815G	0.1686	0.722571428571429	25.1999619778874	9.50705491672312	0.209321784552519	0.386693819230638	0	1.254329	1.110682	1.289041	1.306833	1.386470	1.085587	1.174961	0.942113	0.943828
VNG1816G	0.1165	0.688038740920097	22.4576666278535	15.4183374473915	1.08484553146735	0.557634814510104	0	2.621177	2.310478	2.350755	2.577047	3.232550	2.952755	3.861433	2.400335	0.972254
VNG1818G	0.0285	0.590322580645161	25.0288281126325	7.08095754916926	0.11134782477362	0.897568148978476	0	0.777494	0.873107	0.891012	0.880948	0.873957	0.669693	0.761079	0.773202	0.716222
VNG1820H	0.7486	0.975511022044088	22.488320722304	16.5683465374282	0.069705625270849	0.0128156108418185	0	0.724520	0.637872	0.662708	0.593855	0.691037	0.730026	0.610236	0.662331	0.617468
VNG1821G	0.0162	0.5184	24.0787820099273	12.1002151407307	0.297065730942776	0.936202953021108	0	0.777494	1.134171	1.031639	1.099918	1.513073	1.081848	1.117431	0.976866	0.701499
VNG1822G	0.8863	0.985567392311255	23.7379126711755	3.07168767089074	0.15820613567598	0.00505151708129107	0	0.940926	1.102961	0.944803	0.878650	0.933152	1.131479	0.784353	0.902632	1.101295
VNG1823C	0.6865	0.959311926605505	23.3792572802219	1.22214850065352	0.197258206119764	0.0176948596786452	0	0.800170	1.326922	1.068568	0.928186	0.972167	0.965419	1.154497	0.932852	1.091535
VNG1826H	0.0109	0.484	22.2414183765757	21.9082611936771	0.187938911815812	0.957378313145112	0	1.007087	1.118457	0.837824	0.705570	0.663304	0.864499	0.961198	0.929785	0.978041
VNG1827H	0.8725	0.982278481012658	23.977547081728	2.40873069662787	0.13136524214403	0.00562591984424231	0	0.657739	0.828600	0.632348	0.609568	0.616159	0.550126	0.776517	0.524243	0.699420
