ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1	TP_27_REP_1	TP_30_REP_1	TP_33_REP_1	TP_36_REP_1	TP_39_REP_1	TP_42_REP_1	TP_45_REP_1	TP_48_REP_1	TP_51_REP_1	TP_54_REP_1
VNG0606G	0.3154	0.736342412451362	24.0310332654342	15.9011621019911	0.434398216098622	0.0156759170501056	0	0.769663	1.267693	1.039680	0.466586	1.055880	1.353404	1.123337	1.597226	0.744919	0.925198	1.409490	0.986535	1.647505	1.371910	1.634997	1.305976	1.040643	0.908714	1.153946
VNG0608C	0.0494	0.493953488372093	23.8292527257289	1.7570278587723	0.571823408887193	0.409036558511267	0	1.074761	1.329837	1.210637	1.890344	1.063353	1.144619	1.405517	1.650917	2.035417	1.478781	1.470406	1.232317	0.858955	1.237360	0.925262	2.295041	1.904533	2.121160	1.507674
VNG0609C	0.3412	0.761579892280072	24.1480444491824	16.553868193546	1.34879937620116	0.0131381931336556	0	1.454263	1.836933	1.843383	1.551744	2.310076	2.470159	3.391777	5.464047	2.395765	2.906877	3.946371	3.747758	3.855035	2.931866	3.361458	3.785293	3.139836	2.813771	2.977768
VNG0610G	0.2179	0.630832328106152	24.3892178827337	11.4405795277008	0.332652449705323	0.0343710458741706	0	1.102189	1.078615	1.054864	1.201953	1.481312	1.207297	1.080761	1.053041	0.721026	1.084234	1.439626	1.665763	1.407167	0.970121	1.644929	1.352816	1.351208	1.071547	1.191958
VNG0611H	0.6981	0.968462427745665	25.1985941691191	21.7073059997181	0.959508936378209	0.00188217455599766	0	0.977847	0.510634	0.899361	0.925621	1.207299	0.850484	1.261395	1.871926	2.835273	2.413004	2.136751	1.922835	1.704958	1.210290	1.595863	2.550943	2.364640	1.561823	2.316362
VNG0612H	0.0918	0.499039665970772	25.695195705838	18.6485288532851	1.45809559439154	0.172860296744906	0	0.731833	0.880101	0.953060	1.968744	2.359477	1.576081	1.718279	2.692996	5.471650	1.806186	1.935877	2.333920	1.486501	1.842513	1.143738	1.884044	1.434322	2.880812	2.260736
VNG0613H	0.482	0.839478260869565	24.7157838785992	18.1799644680865	0.355341242835052	0.0056015318754001	0	0.774527	0.416654	0.438785	0.969623	0.701376	0.666537	1.089146	0.457723	1.414339	0.563100	0.626420	0.451253	0.723660	0.691080	0.631762	0.375140	0.711267	0.528717	0.654434
VNG0614G	0.1634	0.575014662756598	25.6050361894076	10.243953939666	0.272544594197574	0.0602663454218632	0	0.498325	0.419154	0.668118	0.843518	0.521552	0.666537	0.551763	0.532910	0.615914	0.624471	0.492877	0.778520	0.648479	1.228270	0.953710	0.640922	0.551891	0.434514	0.692625
VNG0615C	0.3068	0.733727810650888	26.255169977771	19.6201572301922	0.600448398327549	0.0168575476208448	0	0.912377	0.397184	0.625920	0.931011	0.891453	1.093492	1.185776	1.117612	2.160777	1.721063	0.626420	1.528325	0.618093	1.116005	0.790453	1.324514	1.064201	0.776698	0.942354
VNG0617H	0.0512	0.493953488372093	23.3831550975979	14.7258152342042	1.43672386962623	0.384468005512235	0	1.282099	2.614440	2.146495	1.683127	2.183338	4.647855	2.997301	1.524980	0.636324	1.351970	2.853116	4.326139	3.575005	1.897662	3.464809	2.661123	1.807609	2.206059	2.658440
VNG0620G	0.7977	0.995051975051975	24.214691676317	16.8030475639736	1.05636960951065	0.00102655007557703	0	1.314819	3.698842	2.974427	1.597446	1.754538	3.427284	3.664274	3.156153	1.534437	2.252199	3.127036	2.636730	3.624361	2.215458	2.959991	3.527707	2.547832	2.684331	3.281837
VNG0622H	0.8309	1	25.0781811735488	18.5499358437134	0.734855452360075	0.000819853016431363	0	0.794293	1.245145	1.273656	1.266421	0.983972	1.405935	1.929455	2.675247	2.057656	2.299282	2.443109	2.065887	1.538340	1.762778	1.576648	1.057096	1.351208	1.149980	1.436132
VNG0623G	0.9616	1	25.8063853460175	22.1292414088521	0.549732954684765	0.000190219591984654	0	0.862084	0.455771	0.561428	0.795943	0.763324	1.044649	1.072442	1.032357	1.748163	1.882493	1.480812	1.333531	1.426594	1.532348	1.222533	1.343315	1.263447	1.377500	1.557338
VNG0624H	0.3099	0.733727810650888	21.359775981468	9.98566973221125	0.338381426896048	0.0163982166239076	0	0.918143	0.923245	0.966978	1.702783	1.313932	0.697701	1.204245	0.766656	0.848676	1.026034	1.268012	1.106562	0.785713	1.052081	1.237432	0.978243	0.870018	1.356045	1.282125
VNG0626G	0.8799	1	26.608412308358	21.1292061762375	0.42453695283971	0.000551537595576689	0	0.769663	0.824051	0.649023	1.154088	0.848509	0.968043	1.271180	0.979165	1.461207	1.448500	0.848314	0.944961	0.791118	1.083572	0.415968	0.504361	1.010043	1.443923	1.135397
VNG0627G	0.744	0.978692810457516	25.6404133745377	5.27063103824116	0.326013479146462	0.00143746059884134	0	0.498325	1.009922	0.630474	0.725342	0.536476	0.585592	0.701117	0.703506	0.993512	0.721789	1.101214	1.314530	0.864864	1.107807	1.102922	0.831861	0.711267	0.576394	0.638718
VNG0628G	0.0711	0.499039665970772	25.5804340635562	20.4065488232403	0.627176986167148	0.261494002797949	0	0.645195	0.833969	0.750285	0.300138	0.836623	0.876791	1.449640	1.823063	1.414339	1.219102	1.286022	0.924836	1.426594	0.749466	0.865627	2.108930	1.402571	0.937697	0.883209
VNG0629G	0.3563	0.762994652406417	22.1537718543117	16.6098966987614	0.646692948847244	0.0117356930728967	0	1.339905	1.411819	1.085899	0.684433	1.157273	1.877814	1.460886	1.032357	0.679195	0.931601	1.555743	1.922835	2.337092	1.183813	2.213268	1.535787	1.181386	1.443923	1.282125
VNG0630G	0.4479	0.817331334332834	24.7795504432161	22.5150240316431	0.633429421980442	0.00671074045714773	0	1.510287	1.847955	1.379379	0.858337	1.409952	2.026414	1.167590	2.675247	1.906940	2.030859	2.375158	1.764187	2.227582	1.589894	1.439726	1.951617	2.312296	1.756965	2.034721
VNG0631C	0.7795	0.986188719030047	22.4701531508883	8.15618794929876	0.462800734686822	0.00115612435140944	0	1.339905	0.854166	1.606193	1.311310	1.830382	0.844031	1.194975	2.013159	1.188621	1.409087	1.409490	0.972478	1.005661	0.914553	0.855205	1.624862	1.511230	1.303858	1.345995
VNG0632G	0.1077	0.51696	24.1701909293047	12.8567314186432	0.254150721904971	0.130164176352219	0	0.407341	0.227705	0.167312	0.293249	0.225310	0.290603	0.321239	0.169761	0.239294	0.159396	0.259444	0.484824	0.743780	0.596329	0.696047	0.189368	0.151787	0.161622	0.203775
VNG0633G	0.1918	0.603108808290155	26.4011108666289	7.62640148941785	0.543189328421377	0.0446693788101074	0	0.649272	0.644813	0.454981	0.623723	0.600566	0.608322	0.510730	0.324542	0.249925	0.324321	0.731547	1.352808	1.446290	0.771898	1.538911	0.483479	0.299313	0.537082	0.365181
VNG0635G	0.0194	0.450285714285714	24.6980999217072	20.2241158231006	0.513865409386687	0.754549621461245	0	1.745777	1.403398	0.946176	0.777674	1.380432	1.505682	1.758579	2.039960	1.113594	1.351970	1.389750	1.206071	1.407167	0.962995	1.150687	2.138866	1.381796	0.990658	1.324359
