"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q","0","3","6","9","12","15","18","21","24"
"VNG5100C","12.1027462015863","2.54808975804732","1","0.436232265755968","28","0.984378702579509","9","4","0.1875","0.99999995435067","2.188657008","2.124937151","2.364575598","2.197524768","2.406944098","2.882292374","1.695054226","3.062700531","2.674322424"
"VNG5102H","4.13649128484355","2.84458432567364","10","2.25321662957592","25.3886010362694","0.358533110971194","9","4","0.1875","0.99999995435067","2.294080527","2.848333853","2.989398246","2.031920042","2.09403608","2.13485907","1.707866844","2.345636172","2.102965127"
"VNG5104H","6.823367250383","2.51880297423714","36","0.145938039220748","20","0.999660018584232","9","4","0.1875","0.99999995435067","2.258386876","2.342939226","2.55180885","2.523762228","2.420125238","2.598862284","1.540842997","3.682935665","2.264897975"
"VNG5105H","9.84733400485428","2.58115994644278","30","1.1266716082108","21.0300429184549","0.791309107971281","9","4","0.1875","0.99999995435067","1.976562928","2.208050996","2.492671694","2.351927813","2.820001094","2.041215287","1.892995692","2.580688704","1.970069227"
"VNG5106H","11.9284409400368","2.43119704100567","1","0.386848174270276","28","0.989408223400018","9","4","0.1875","0.99999995435067","2.533615266","2.162321094","2.006650802","2.279361047","2.304046861","2.476306375","1.552489959","2.217929495","1.901155028"
"VNG5108H","4.29501965056538","2.0445095187741","5","3.11412065624492","26.775956284153","0.166179317945687","9","4","0.1875","0.99999995435067","1.748087475","1.927219386","2.262871909","1.504766623","1.651236389","1.115970402","1.286081594","1.279702775","1.446973394"
"VNG5112H","9.05463499300639","1.71552754626456","36","0.772840397628284","20","0.916035020359988","9","4","0.1875","0.99999995435067","1.607834967","1.102960867","1.673220241","1.631663329","1.633298551","1.250555352","1.238558338","1.950612718","2.09673434"
"VNG5115H","3.98308855497419","1.21890290622062","30","1.01040467744831","21.0300429184549","0.836456671355946","9","4","0.1875","0.99999995435067","0.874528874","1.447824734","1.133077939","0.930613196","1.170532616","0.876512718","1.062718175","0.9898189","1.179078732"
"VNG5116H","17.9158848207972","1.50748252473259","24","1.31097539669297","22.1719457013575","0.715327628976715","9","4","0.1875","0.99999995435067","0.662916074","0.582570131","0.503119822","0.603233654","0.685399043","0.646980078","2.319800967","0.522519485","0.583619371"
"VNG5118H","23.9999526313781","1.00018063282632","1","1.3359449640561","28","0.704822685367414","9","4","0.1875","0.99999995435067","1.015014312","1.276975324","0.928333019","0.996000178","0.938261986","0.923072059","1.008150177","0.893759002","1.022555729"
"VNG5119H","15.1148835088986","0.911480624160797","1","1.16592731989458","28","0.775467714928015","9","4","0.1875","0.99999995435067","0.950814606","0.959328488","0.860218665","0.823113988","0.803020748","1.034393655","0.784352938","0.911593998","1.059621938"
"VNG5120H","12.0024113936223","3.78403237797789","36","2.31874856573749","20","0.339212109670909","9","4","0.1875","0.99999995435067","2.754624201","2.741118948","3.033529245","3.276968888","3.756390376","3.798546165","2.372804506","3.032592242","2.706253139"
"VNG5123H","18.3609044568961","0.703576298099102","36","3.357479193085","20","0.132183342016361","9","4","0.1875","0.99999995435067","0.652601748","0.64010074","0.550973581","0.523885847","0.511741001","0.64253076","0.725633425","0.645109533","0.578447182"
"VNG5124H","17.4149074658756","3.33690298791345","13","1.54227008227425","24.6231155778894","0.618124096535548","9","4","0.1875","0.99999995435067","1.832289583","1.624445035","2.066334489","2.794368971","2.953995921","2.091116639","4.661318943","1.585149592","1.319811766"
"VNG5126G","0.542141863035605","1.78335346279195","3","1.8544141047837","27.3743016759777","0.493885918297143","9","4","0.1875","0.99999995435067","1.734434895","1.867659855","1.663440785","1.348438424","1.646733544","1.475810327","1.257353194","1.732546426","1.643891123"
"VNG5129H","6.64925922130928","3.85850375185311","1","1.52003665966017","28","0.62738297483389","9","4","0.1875","0.99999995435067","2.842385592","3.229418866","3.735277044","4.145279437","2.898067267","3.496661534","3.423118747","3.358530783","2.565502754"
"VNG5130H","17.9521560492573","0.707605650975538","36","0.342911581807563","20","0.99289797162671","9","4","0.1875","0.99999995435067","0.650898364","0.580541666","0.554212784","0.652398159","0.617843654","0.445711408","0.956384112","0.474927721","0.543502804"
"VNG5131H","6.31676332614935","1.38764821060517","23","2.96086921357952","22.3744292237443","0.19156030482739","9","4","0.1875","0.99999995435067","0.960806773","1.359719257","1.350929585","1.317112798","1.183388089","0.809641762","0.998078459","1.060692119","1.050231288"
"VNG5132H","14.124074388598","1.51569854068768","5","1.98003962652326","26.775956284153","0.44804896598289","9","4","0.1875","0.99999995435067","0.919052154","0.802992647","1.492487512","1.324010555","1.316370118","1.840492475","0.990590757","1.202086875","1.019526042"
"VNG5133C","11.1126853721873","1.79546130704946","22","1.9156438865934","22.5806451612903","0.471198058890404","9","4","0.1875","0.99999995435067","1.257611502","1.613152342","1.47077519","1.750874434","1.924069196","1.344532348","1.232356026","1.549027234","1.28885094"
"VNG5134G","11.5090186315073","2.06735018632161","36","1.88101072835649","20","0.483952002925671","9","4","0.1875","0.99999995435067","1.554124412","1.388475314","1.728044067","1.98990665","1.993598174","1.918297463","1.100728032","1.761309745","1.765228619"
"VNG5135H","3.65378677466746","1.47480728288453","8","1.00260425217491","25.9259259259259","0.839369822432938","9","4","0.1875","0.99999995435067","1.287543694","1.760134517","1.190964401","1.496927173","1.298519341","0.873493605","1.447121391","1.15551024","1.28885094"
"VNG5136G","11.0102676171854","3.90453052818953","1","0.738219155826438","28","0.925732177929935","9","4","0.1875","0.99999995435067","3.042246271","2.36758446","2.963228411","3.934314157","3.892132887","3.252260015","2.649890863","4.187654249","3.102036551"
"VNG5137H","6.38526628380843","1.09265367092785","34","1.4160472322332","20.3319502074689","0.671044196067384","9","4","0.1875","0.99999995435067","0.612924475","1.290407749","1.065440641","0.890199091","1.397874627","0.989020855","0.549176657","0.839551172","1.148007802"
"VNG5139C","17.7027982171732","3.79067938808262","13","2.72108196885891","24.6231155778894","0.238354450113423","9","4","0.1875","0.99999995435067","1.910534825","1.835370253","2.165542637","2.303297719","3.188714299","2.823235325","4.344951999","3.052631367","1.54000619"
"VNG5141G","17.6735529140181","3.33929771238289","36","0.711174243589444","20","0.932912489506829","9","4","0.1875","0.99999995435067","2.165895483","2.56534819","2.330176364","1.666113041","2.037628354","1.809012572","4.988184628","1.144150841","1.327667492"
"VNG5142G","15.102551287713","1.52157417537653","1","0.826418970773265","28","0.899967927355756","9","4","0.1875","0.99999995435067","1.574566643","1.331558754","1.292824223","1.516602844","1.546490323","1.335285925","1.764516763","1.309544653","1.964232191"
"VNG5143C","9.25749698518581","0.749337642667611","1","2.01488145613359","28","0.435839585545627","9","4","0.1875","0.99999995435067","0.675155671","0.616006535","0.808869271","0.6749286","0.772901068","0.70283717","0.598104029","0.64723744","0.576733325"
"VNG5144H","12.3359753716796","0.57563754565702","1","1.37455157600189","28","0.688547584924785","9","4","0.1875","0.99999995435067","0.506463445","0.437656165","0.442246713","0.478121538","0.602844529","0.561633142","0.465332113","0.56549218","0.563204017"
"VNG5145H","9.09758430443416","0.173346752260701","1","0.978462373575493","28","0.848278064076706","9","4","0.1875","0.99999995435067","0.144829751","0.103275654","0.160415892","0.173108904","0.159029281","0.133684166","0.197708935","0.155524715","0.152634978"
"VNG5146H","10.2819876119442","0.757733224649997","36","0.159509282354643","20","0.999527461614766","9","4","0.1875","0.99999995435067","0.802264192","0.644581694","0.823219463","0.71671307","0.739859427","0.79854415","0.6194962","0.755582146","0.764536145"
"VNG5148H","4.25224890866685","1.18154094256458","34","1.43084836290398","20.3319502074689","0.664805667836384","9","4","0.1875","0.99999995435067","0.909494225","1.427764947","0.993070514","1.129023234","1.105297611","0.919892574","0.975783453","0.935928837","1.421440117"
"VNG5149H","11.5806331817724","2.31732232221569","1","0.749138129886607","28","0.922734115326513","9","4","0.1875","0.99999995435067","2.448978543","2.139812537","2.24964612","2.12416708","2.426742853","2.149642279","1.760093145","2.181709282","2.439300001"
"VNG5150H","9.99030452215078","3.10926841110318","1","1.01583703023076","28","0.834418220174424","9","4","0.1875","0.99999995435067","2.513827707","2.375857013","2.860820065","3.268421656","2.850971991","3.141957728","2.717248502","3.551912406","3.42115528"
"VNG5152H","9.19479113753223","4.29820812367032","36","0.884548317089443","20","0.881191789793689","9","4","0.1875","0.99999995435067","3.43986859","2.637939749","4.199891826","4.518389784","3.556741885","4.169430111","3.363496699","4.078772157","3.968313107"
"VNG5153H","14.6440206378362","2.88704281098164","4","3.33422104960568","27.0718232044199","0.135126600956498","9","4","0.1875","0.99999995435067","2.071770272","2.139812537","2.442051998","2.478042579","2.812311082","3.035396407","2.545574403","2.675885378","2.078152526"
"VNG5154H","12.0300644787813","2.30145390624133","1","0.651721907834207","28","0.94742169941992","9","4","0.1875","0.99999995435067","2.240748853","2.162321094","1.789902601","2.23806889","2.229771118","2.248260311","1.850710088","2.440184741","2.403377004"
"VNG5156H","10.152671819277","2.0354358269594","36","1.85475172384024","20","0.49375907166278","9","4","0.1875","0.99999995435067","1.436925316","1.653023838","1.84313956","1.755453137","2.406944098","1.363217725","1.491374137","1.513728032","1.834651489"
"VNG5157H","11.4549344980587","3.11247618158496","1","0.567077504512943","28","0.964906485147822","9","4","0.1875","0.99999995435067","2.553558583","2.110165175","2.697943808","2.990707635","3.02749307","2.922348471","1.850710088","4.299442929","3.608849065"
"VNG5160H","3.08348876171532","2.6751223285335","1","2.0314968748228","28","0.430096840921615","9","4","0.1875","0.99999995435067","2.546893429","2.693728284","2.690047929","2.113100712","2.163790363","2.062454084","1.716462348","2.563747667","1.964232191"
"VNG5163G","11.8873337300997","1.18780951218751","1","1.98599023946768","28","0.445947829124534","9","4","0.1875","0.99999995435067","1.339022175","1.723681202","1.087525462","1.054903347","1.226151501","1.119827604","0.759171238","0.954605334","1.258616409"
"VNG5164C","4.43409540324538","1.81795469782523","6","2.84660882515697","26.4864864864865","0.212721588030541","9","4","0.1875","0.99999995435067","1.525950382","2.059267275","1.596566437","1.787841079","1.602374951","1.074408071","1.263681313","1.288158948","1.38809524"
"VNG5165H","11.0819875084878","1.6065636670605","10","1.61243894308092","25.3886010362694","0.589171240575299","9","4","0.1875","0.99999995435067","1.76645823","1.585262869","1.541389547","1.524545336","1.68770524","1.349179543","1.06538909","1.384947229","1.851056037"
"VNG5166H","17.857527179813","4.10802791855209","32","1.02824019366785","20.6751054852321","0.829735001565907","9","4","0.1875","0.99999995435067","2.023606759","2.110165175","1.74842232","1.969226848","2.128627513","1.735640113","6.331484349","1.412583906","1.281224889"
"VNG5167H","14.3706649752571","2.72215983833779","33","0.818467847722087","20.5020920502092","0.902430350975299","9","4","0.1875","0.99999995435067","2.03421207","1.995626886","1.886866952","2.420475076","1.92933039","3.644479423","1.699314383","2.247338138","2.121768804"
"VNG5168H","11.9370164709637","3.13965629554623","1","0.577474464775512","28","0.962964831912332","9","4","0.1875","0.99999995435067","2.79816085","2.32665176","2.427778957","2.787080491","3.303943027","2.803819778","2.239694619","3.818792122","2.74670319"
"VNG5169H","8.86375283380325","1.43826557815384","36","2.04444514185992","20","0.425657580581434","9","4","0.1875","0.99999995435067","1.260902638","1.228908351","1.445136939","1.369734997","1.424851657","1.151169054","0.946829553","1.375855685","1.28885094"
"VNG5173H","0.634066613815051","0.481883360928126","1","0.79129974671681","28","0.910640991265391","9","4","0.1875","0.99999995435067","0.470724307","0.501430785","0.473086879","0.394098366","0.511741001","0.289562438","0.505519074","0.338313918","0.373964402"
"VNG5174H","12.0230343585891","1.77023323492954","1","1.73677039240337","28","0.539188895950817","9","4","0.1875","0.99999995435067","1.385298795","1.182650679","1.510087924","1.606294307","1.831783546","1.682570417","1.450758421","1.976476874","1.367653088"
"VNG5175H","10.2391011758956","3.67086097630137","36","0.255938652399242","20","0.997399979202561","9","4","0.1875","0.99999995435067","2.404582101","3.297716312","3.768265248","3.294130467","3.978093695","3.141957728","2.690102388","5.085702249","3.291699404"
"VNG5176C","19.7709739135225","1.15006864252207","14","1.79843531732526","24.3781094527363","0.515174804364099","9","4","0.1875","0.99999995435067","1.165815882","0.9899214","0.9700565","1.019688603","1.123556049","1.052393868","1.260513283","1.050264842","1.175585289"
"VNG5177C","9.16344340825884","4.12841500504111","3","1.54194301066316","27.3743016759777","0.61826003995399","9","4","0.1875","0.99999995435067","2.783572711","1.822611266","3.380997313","4.04898029","4.010816226","2.502072284","5.025889441","3.002779937","1.683380738"
"VNG5178H","17.19280416537","2.64802510323766","16","3.11278250185211","23.9024390243902","0.166386893094297","9","4","0.1875","0.99999995435067","1.827507044","1.874185627","1.886866952","2.118626671","2.235868226","2.502072284","2.821508829","2.097175727","1.728941583"
"VNG5180G","9.12790636328249","3.84812517089524","1","1.56112250106222","28","0.610302579278483","9","4","0.1875","0.99999995435067","3.042246271","2.722063446","3.015799201","4.210747941","3.479885875","2.708726602","3.728092025","2.876943131","2.211766828"
"VNG5181G","11.8673422417195","2.58930015653857","1","0.349450963874597","28","0.992434357916138","9","4","0.1875","0.99999995435067","2.669572528","2.26262631","1.977458565","2.659091076","2.223690636","2.718088951","1.480185674","3.369608962","2.565502754"
"VNG5182G","3.87859962435417","1.19814993097727","36","0.931444201498715","20","0.865123749789599","9","4","0.1875","0.99999995435067","0.81707661","1.635816781","0.896250089","1.097049572","1.263540706","1.02021541","0.847824135","1.033113343","2.86320875"
"VNG5183G","11.9337213337983","0.56226361924204","1","0.473846421554541","28","0.979714094312592","9","4","0.1875","0.99999995435067","0.453811905","0.482556294","0.485732142","0.505076686","0.581819648","0.531467672","0.422997517","0.580587893","0.705674012"
"VNG5185H","17.9520584051948","5.84089326978848","36","0.89845818841052","20","0.876507216425403","9","4","0.1875","0.99999995435067","2.160242185","3.107859438","1.965900929","1.854420652","1.782440201","1.682570417","9.701275389","1.234176368","1.600571517"
"VNG5186H","8.2434998087872","3.88530017173808","36","1.37446608426577","20","0.688583648389337","9","4","0.1875","0.99999995435067","2.769060627","2.33478129","4.519185398","3.488944411","3.250252034","2.932449175","1.864699281","4.487499537","4.015693735"
"VNG5189H","5.12798582845961","0.975295366510762","36","0.943190052914949","20","0.860981185484255","9","4","0.1875","0.99999995435067","0.735970936","1.134171309","0.799441719","1.003834535","0.783526158","0.823730909","0.869374997","0.817722224","0.980947367"
"VNG5191H","4.77262471214414e-05","1.07009834919608","1","0.547836530380024","28","0.968345979756988","9","4","0.1875","0.99999995435067","1.077899776","0.942742847","0.865275937","0.913754513","0.762420061","0.992439272","0.697067905","1.026331428","0.77826948"
"VNG5192H","4.5328905064108","1.6421256862826","22","1.8731230843577","22.5806451612903","0.486885585294778","9","4","0.1875","0.99999995435067","0.999221681","2.044951818","1.335184199","1.439418532","1.280910631","1.002765579","1.134388124","0.942113379","1.544582569"
"VNG5194C","13.2930435731704","1.11857865472906","1","0.838259503391423","28","0.896252404100249","9","4","0.1875","0.99999995435067","1.247789544","1.126286863","0.90681927","0.890199091","1.093290457","1.229165772","0.822667103","0.9898189","1.351516334"
"VNG5195H","9.60051360552047","4.97628065681443","6","2.51548196944385","26.4864864864865","0.286169988510876","9","4","0.1875","0.99999995435067","3.082262566","2.162321094","3.680937199","4.899424805","5.255798357","3.878004977","6.036607432","4.229230266","2.02338932"
"VNG5197H","11.7014229741749","1.91160703302747","11","1.90729666323764","25.1282051282051","0.474252903225187","9","4","0.1875","0.99999995435067","1.624731801","1.967977233","1.639241478","1.878795232","1.862042823","1.771946609","1.204827745","1.538858581","1.619681926"
"VNG5199H","4.17730536948256","1.44463534302258","32","1.98930170012388","20.6751054852321","0.444781391041163","9","4","0.1875","0.99999995435067","0.999221681","1.760134517","1.187478891","1.233863165","1.029545039","0.577351988","1.229266528","1.092599216","1.331612872"
"VNG5200H","4.77262471214414e-05","0.92184433442476","16","1.32424109319722","23.9024390243902","0.709749494305671","9","4","0.1875","0.99999995435067","0.902391067","0.955988179","0.855190952","0.793561589","0.878743402","0.867486541","0.513190217","0.799087986","1.040923861"
"VNG5203C","4.22161880483564","1.43585595070557","19","1.79356686583395","23.2227488151659","0.517049867778107","9","4","0.1875","0.99999995435067","0.965842166","1.784864024","1.163364275","1.246820558","1.102283515","0.935900273","0.961197488","1.092599216","1.193156625"
"VNG6005H","20.1097590187672","4.67747826834311","1","0.795964079846534","28","0.909254088424679","9","4","0.1875","0.99999995435067","2.614335388","2.898444487","3.283341108","3.812924183","2.843197524","4.624145221","2.724077726","6.618577254","3.083681995"
"VNG6052H","6.47935885041615","2.45344841948785","21","2.38856374434103","22.7906976744186","0.31954430079558","9","4","0.1875","0.99999995435067","1.780362881","1.760134517","2.819201595","2.140875393","1.701587765","1.151169054","1.66553068","1.574743811","1.65367582"
"VNG6081G","14.2997561029949","0.491392626702792","1","1.40912504262994","28","0.673963161266426","9","4","0.1875","0.99999995435067","0.427336186","0.421182231","0.458077752","0.449072619","0.467643501","0.536997581","0.425126416","0.492446896","0.456216174"
"VNG6133H","17.9692461863187","2.52272394266865","36","1.03894381891679","20","0.825662013267298","9","4","0.1875","0.99999995435067","0.800170168","1.021489918","0.491460221","0.59696464","0.578650785","0.42911168","4.344951999","0.424621218","0.329168114"
"VNG6135C","1.58416720381315","0.712572938388181","23","0.922246137045881","22.3744292237443","0.868335711710448","9","4","0.1875","0.99999995435067","0.689420737","0.759406768","0.68042191","0.620814983","0.71796638","0.705266432","0.491751892","0.712096091","0.830769576"
"VNG6142C","11.2628928181527","3.27766220284777","21","2.18410563930171","22.7906976744186","0.379816751480295","9","4","0.1875","0.99999995435067","2.820186534","2.477411383","2.78634317","3.399003891","3.085919461","3.13113538","2.488711542","2.839295484","2.382077641"
"VNG6143H","14.5387906818881","5.9762769891178","8","3.12484101615894","25.9259259259259","0.164524975202096","9","4","0.1875","0.99999995435067","3.662546275","2.970083919","4.834331727","4.625853158","5.991875525","5.907781317","5.140722537","3.844026392","1.624495074"
"VNG6144G","18.733524381175","4.74253020474092","3","1.87439102867784","27.3743016759777","0.486413295716267","9","4","0.1875","0.99999995435067","2.607511597","2.808869842","2.73777221","3.142856103","3.171347061","2.983478789","5.85748641","3.756428795","3.35082808"
"VNG6145H","17.7892150832764","5.18136194848729","33","1.58879857127152","20.5020920502092","0.598875152756885","9","4","0.1875","0.99999995435067","2.917652209","2.231277348","2.066334489","2.12416708","2.921905845","2.519398327","7.566678243","2.131992534","1.269870335"
"VNG6148H","11.8830542284666","3.53805195694435","36","1.24967771385585","20","0.740976382642662","9","4","0.1875","0.99999995435067","3.106524552","2.494754225","2.210430752","3.425739838","3.605636502","2.932449175","2.476248856","3.093107743","2.611586787"
"VNG6149H","14.975203611522","8.28816616187378","27","1.7987233640802","21.5859030837004","0.515063979806266","9","4","0.1875","0.99999995435067","3.230729396","1.835370253","3.292978433","3.913817385","3.797645248","12.15092336","3.794176967","3.493907396","3.167142113"
"VNG6150G","9.20180247262167","2.99118676853143","33","3.23196773236319","20.5020920502092","0.14881076023531","9","4","0.1875","0.99999995435067","2.442586358","2.547514598","3.042433317","2.928869685","2.898067267","2.842785318","2.378768043","2.424166047","2.730451119"
"VNG6152H","11.7448375317708","3.12930397175913","3","2.69360280849116","27.3743016759777","0.244315590032432","9","4","0.1875","0.99999995435067","2.188657008","2.278465573","2.309777498","3.23445508","3.011003919","2.852611023","2.470040936","2.765471712","1.739232513"
"VNG6153G","7.10912761797798","1.27147334434607","7","3.57235196137537","26.2032085561497","0.107712681332005","9","4","0.1875","0.99999995435067","0.904752601","1.182650679","1.233597175","1.283159317","1.206225827","1.155147915","0.90727611","0.960913289","0.889446499"
"VNG6155H","14.6941860158095","1.126246721633","36","1.52833078374404","20","0.623924854273593","9","4","0.1875","0.99999995435067","1.020333796","0.926443952","0.931057879","0.925764939","1.023937652","1.285555577","0.878147954","1.036521087","0.894740624"
"VNG6156H","8.99718545556759","1.43471179084034","1","0.975537487416883","28","0.849345889585739","9","4","0.1875","0.99999995435067","1.209262841","1.207661997","1.187478891","1.516602844","1.367668594","0.972104578","1.595953771","1.050264842","0.873751336"
"VNG6157H","9.05411616533367","4.42477129776635","7","1.03283002328661","26.2032085561497","0.827991967900372","9","4","0.1875","0.99999995435067","3.290379216","1.981753839","5.111180389","4.080828834","3.6651981","4.198302068","3.448993501","3.622790961","3.214481019"
"VNG6158H","6.84101266837806","3.3284886822697","8","0.342384125147235","25.9259259259259","0.992934542318069","9","4","0.1875","0.99999995435067","3.139171203","2.460189103","3.757236936","3.217604395","2.714228571","3.229894042","2.378768043","3.414288303","2.565502754"
"VNG6159H","3.52153498575201","0.9812514806407","1","2.23482333874938","28","0.364106518858776","9","4","0.1875","0.99999995435067","0.931140939","0.959328488","1.031638533","0.803992195","0.866827108","0.710150174","0.812406606","0.753098037","0.6156383"
"VNG6160H","8.66078298962415","3.59822767915364","1","1.23541313325476","28","0.746904747378083","9","4","0.1875","0.99999995435067","2.121080116","2.76995261","3.522614965","3.488944411","3.340228857","2.400589741","3.949660582","2.538544401","2.642768455"
"VNG6162H","11.6001660372367","2.71718024518952","36","1.08046030194081","20","0.809606958577068","9","4","0.1875","0.99999995435067","1.837084637","2.27053213","1.84313956","3.077872225","2.433378563","2.459276678","2.10346544","2.464411469","2.389156373"
"VNG6163H","9.97058924823858","4.73003458653592","36","1.01686275031632","20","0.834032446831185","9","4","0.1875","0.99999995435067","3.155622962","2.20036273","2.627707138","5.641492211","4.077070998","3.484617424","3.127353913","4.146486952","3.921491517"
"VNG6164G","17.6860333509109","4.21035695733679","15","3.14923812855329","24.1379310344828","0.160816614870665","9","4","0.1875","0.99999995435067","3.147386333","2.583306624","3.235575911","3.134658673","3.312977362","4.041943781","4.258570945","3.719500717","2.888810149"
"VNG6165H","8.64175180998267","2.40873550019889","1","0.881556474568432","28","0.882190077974702","9","4","0.1875","0.99999995435067","1.981735542","2.088199532","2.385458414","2.232231393","2.380796798","1.382162778","2.476248856","1.826281095","1.619681926"
"VNG6166H","11.8114751434451","3.28385478235065","1","1.61974105632067","28","0.58618533231855","9","4","0.1875","0.99999995435067","2.761832982","2.818684286","3.015799201","3.534803237","2.721650385","3.733575585","2.476248856","2.829960803","2.285149575"
"VNG6168H","17.9964835944395","3.5352163491427","4","1.35011205095464","27.0718232044199","0.698853654480408","9","4","0.1875","0.99999995435067","3.155622962","2.318550536","2.060287096","3.507216112","2.843197524","4.421311012","2.603736484","4.03867524","3.33100144"
"VNG6170H","9.34592282002905","5.68222394138647","1","2.29124486217763","28","0.347219316376048","9","4","0.1875","0.99999995435067","3.034305572","2.712585429","5.746937774","5.298735745","5.371876786","5.235729295","4.80386135","5.558601727","3.534663525"
"VNG6171H","9.11644568385676","2.10092855690804","36","2.21313291623494","20","0.370763866363031","9","4","0.1875","0.99999995435067","1.586960822","1.687982854","1.779441172","2.364244926","1.787314123","1.8027815","1.616110279","1.743994953","1.791613286"
"VNG6173C","4.84901068707404","1.57119473874417","1","2.26277448830335","28","0.355663022292811","9","4","0.1875","0.99999995435067","1.342526361","1.525591561","1.702904929","1.300025215","1.508946841","1.406214767","1.180874824","1.288158948","1.044017135"
"VNG6175G","14.9471781799466","2.32407085069027","1","1.13761417794684","28","0.786918507868556","9","4","0.1875","0.99999995435067","1.595277761","1.797358766","1.692951975","2.285321792","2.354933543","1.878992295","2.864324619","1.564406341","2.264897975"
"VNG6176G","12.1235010046418","3.29570267428882","1","1.59450767520401","28","0.59652663768265","9","4","0.1875","0.99999995435067","2.367169153","1.974853523","2.852447507","3.242913487","2.937907069","3.657076075","2.501236952","3.012684665","3.074545483"
"VNG6177G","18.4909890348682","3.1576137930391","11","1.37381035525301","25.1282051282051","0.688860256623294","9","4","0.1875","0.99999995435067","2.513827707","2.351125667","2.24964612","2.24978972","1.90837154","2.563240153","3.832464418","2.210637663","3.020292086"
"VNG6178G","15.1789965461271","3.98092809533826","1","1.06882595368246","28","0.814145453899136","9","4","0.1875","0.99999995435067","2.790857249","2.52980498","3.937628117","3.159315329","3.605636502","4.769994677","2.907790129","4.502301642","4.112158883"
"VNG6179G","9.13696879994905","1.87936689749895","1","0.519517194194051","28","0.973044653009013","9","4","0.1875","0.99999995435067","1.866119635","1.56329886","1.523424308","2.058627681","1.743924266","1.480911267","1.902522929","1.335676669","1.54000619"
"VNG6180H","9.32219456753997","1.89946477352417","36","2.00567168116313","20","0.439044991687928","9","4","0.1875","0.99999995435067","1.45202605","1.557855573","1.362860358","2.209033268","1.673935976","1.358522176","1.172015762","1.436035285","1.718711543"
"VNG6181H","3.01174196666371","0.734995821775456","1","0.957505779754257","28","0.855872001143557","9","4","0.1875","0.99999995435067","0.642447902","0.929681031","0.582526297","0.659249308","0.777133704","0.527812739","0.622614055","0.525972251","2.205213677"
"VNG6182H","17.195082585651","0.566310144468171","36","0.544527606675321","20","0.968917331952164","9","4","0.1875","0.99999995435067","0.559345455","0.584605683","0.549361086","0.534946779","0.507565925","0.571406516","0.573118462","0.507260385","0.48267552"
"VNG6183C","17.662474579878","5.00093217765308","19","1.27893564036236","23.2227488151659","0.72876455136708","9","4","0.1875","0.99999995435067","2.392045875","2.59233293","3.051363524","2.80900316","3.766661888","2.852611023","6.982659775","2.538544401","1.781012422"
"VNG6184G","11.3924091242348","1.57596439214422","36","0.483724775340233","20","0.978365883794668","9","4","0.1875","0.99999995435067","1.637520854","1.398195181","1.428293546","1.473653022","1.633298551","1.349179543","0.928005839","1.790550586","1.629322525"
"VNG6185H","9.74577272175055","2.1533167281759","35","2.1767165717057","20.1646090534979","0.38214745576498","9","4","0.1875","0.99999995435067","1.599452561","1.920508955","1.639241478","2.358078327","2.076951737","1.480911267","1.201807259","1.743994953","1.734079414"
"VNG6186H","17.4838313552636","3.33676798200761","1","0.535318441832073","28","0.970476343269026","9","4","0.1875","0.99999995435067","2.917652209","2.342939226","3.283341108","3.022114501","2.714228571","4.169430111","2.402772449","3.818792122","2.804351013"
"VNG6187G","12.1068374876656","3.50239021148194","36","1.16551874727606","20","0.775633826828498","9","4","0.1875","0.99999995435067","2.264297016","3.129615662","3.302644045","2.80167651","3.537370195","3.75942939","2.173237359","2.765471712","3.340900052"
"VNG6188H","23.9999526313781","0.824696963854993","1","3.25479248085718","28","0.145648357963516","9","4","0.1875","0.99999995435067","0.890675534","0.861009513","0.74295884","0.642254705","0.721898177","0.690815797","0.721999681","0.786038366","0.818535028"
"VNG6189H","6.96566743467103","2.74126770336361","1","2.00983422843409","28","0.437594282953094","9","4","0.1875","0.99999995435067","2.607511597","2.26262631","2.697943808","3.037941401","1.955852942","2.459276678","1.661355218","2.111033695","1.739232513"
"VNG6191H","9.54428036555474","2.84036076588597","1","0.266066583288845","28","0.997021621641517","9","4","0.1875","0.99999995435067","2.367169153","1.848218558","2.574345222","3.053851186","2.426742853","2.708726602","1.892995692","3.347489025","2.312433667"
"VNG6193H","17.9773961248013","4.37740777957169","13","0.846497023314133","24.6231155778894","0.893633792116956","9","4","0.1875","0.99999995435067","2.820186534","2.760307846","3.169869757","3.110194448","3.902775574","2.263828788","5.85748641","3.314581084","2.403377004"
"VNG6194H","8.90184190748169","3.23497650104689","36","0.221579338816912","20","0.998439700332818","9","4","0.1875","0.99999995435067","2.487684483","2.037831451","3.648713483","2.982907051","2.88228303","2.932449175","2.092931945","4.229230266","2.634938307"
"VNG6195H","3.74130251953109","2.05395213178233","1","2.71425902127694","28","0.239822578666469","9","4","0.1875","0.99999995435067","1.757248846","2.177458181","1.977458565","1.614706516","1.476340698","1.312447107","1.411248823","1.493919403","1.154840923"
"VNG6196G","9.16145753789272","3.63406272742719","1","0.0860533396851049","28","0.999953776597647","9","4","0.1875","0.99999995435067","3.122805216","3.274791499","3.292978433","3.372476602","4.054865351","2.51072036","3.206848197","4.856557449","2.527721199"
