"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG2340H","1","1","24","12","0.211544859248828","0.310675889","0.411698828","0.766780776","0.374219448","0.294564811","0.542650056","0.405051005","0.502120164","0.549498151","0.611683877","0.929758117","1.05992949","0.932609109","2.281770515","1.55766546","0.480083796","0.635951616","0.395456603","0.461907897"
"VNG2341H","1","0.989052348566882","27","25.5","0.101008037117321","0.977847244","0.523000168","0.371399426","0.485937378","0.514246362","0.362425732","0.53911831","0.573116539","0.580180612","0.655357604","0.824719381","0.429145691","0.585105502","0.651495489","0.683514385","0.867790867","0.621873933","0.782818187","0.698259291"
"VNG2342H","1","1","27","13.5","0.0616189317642891","0.511041921","0.292745682","0.30317182","0.385240865","0.416175158","0.186836216","0.221685212","0.196343793","0.300635178","0.231320205","0.212956925","0.308495072","0.296802993","0.522213129","0.498849875","0.668604839","0.400413289","0.330139405","0.281777009"
"VNG2343G","1","0.157582563228834","27","13.5","0.144540544256266","0.534083263","0.49263048","0.355591547","0.642092881","0.4826171","0.451999907","0.53911831","0.337677266","0.274110036","0.258306696","0.482559075","0.632255841","0.754048391","0.656316819","1.388345923","0.769809615","0.535662041","0.451905621","0.399223495"
"VNG2344G","1","1","21","15","0.157475808410644","0.39720436","0.6564897","0.379564972","0.293248635","0.507043115","0.409392639","0.392722206","0.284338691","0.283193397","0.324320937","0.532631123","0.818624829","0.661954263","0.9145532","1.322680504","0.985161678","0.612662368","0.431117038","0.365181481"
"VNG2346G","1","0.826343045806599","24","13.5","0.216049371982612","0.687149901","0.785542281","0.429345807","0.474783383","0.75263145","0.661479644","0.884040533","0.439918659","0.385998741","0.390700099","0.866451438","1.000795643","1.313927258","0.941927459","1.937164523","0.957777756","0.621873933","0.795203762","0.58425445"
"VNG2347G","1","1","21","15","0.139325882767923","0.511041921","0.844007342","0.489188933","0.461200231","0.658236784","0.510574769","0.556042949","0.428435379","0.528991084","0.470665166","0.653493421","0.830458253","0.818706839","1.175116932","1.143738501","0.992129128","0.568611271","0.788986672","0.530122006"
"VNG2349G","1","0.465359394956972","27","15","0.0801916443296567","0.304859239","0.475261845","0.32361119","0.333197992","0.274504314","0.394096171","0.480112621","0.437019301","0.307240588","0.284490323","0.630853249","0.7091792","1.1613885","0.991818726","1.834397406","0.548870858","0.366118431","0.346058818","0.284069367"
"VNG2351C","1","0.307776451856377","24","4.5","0.378816537688291","1.906749731","2.726245708","2.209647512","1.101715237","1.361095415","1.013304566","0.793391022","0.898509955","0.679194943","1.28825304","1.215480051","0.543810364","0.52431858","0.574745207","0.533216564","0.764403454","1.104654733","0.960038509","1.313672174"
"VNG2352G","1","0.37965399806912","27","1.5","0.169932872512362","1.529436636","0.644812951","1.349704225","0.82415597","1.224449938","0.776202974","0.685049677","1.132490669","1.032027245","0.918839717","1.116855362","0.539922013","0.426847013","0.464102441","0.384472389","0.526145703","0.876533989","0.729427398","1.532304742"
"VNG2353H","1","1","21","3","0.18042530689059","0.889672304","0.901415101","1.193211717","1.057842383","1.07088003","0.585592465","0.843987071","1.524979523","1.429792522","1.099292245","0.83643337","0.986535037","0.858955079","0.921321264","0.757641012","1.006212208","0.831926086","0.820565898","1.047030201"
"VNG2356G","1","1","27","16.5","0.117645264779399","0.691492623","0.968504156","0.692779484","0.598885044","0.854514442","0.735906032","0.781223239","0.857868152","0.492915281","0.633144281","0.741937928","0.528422979","0.759235753","0.553942585","1.00713933","0.978243157","0.896376544","0.669091815","0.788495953"
"VNG2358G","1","0.566900559689272","27","10.5","0.0876291362897466","0.060006059","0.226346684","0.087766656","0.130097259","0.081598858","0.075485075","0.07631324","0.055161808","0.106497042","0.060695734","0.160615983","0.402306214","0.648478651","1.96892669","3.817375011","0.197546803","0.08803836","0.069785145","0.05710737"
"VNG2359G","1","0.198324012220582","27","10.5","0.0867785568355506","0.180719964","0.262860609","0.118143504","0.252165011","0.190223592","0.186836216","0.23041834","0.151711457","0.130210606","0.103938963","0.322837297","0.674436189","1.137745748","1.555112018","3.9109854","0.242342754","0.134705294","0.20614452","0.132633286"
"VNG2361G","1","0.247888882752453","27","12","0.111771483604468","0.103808422","0.292745682","0.11311496","0.170908829","0.110509688","0.094141348","0.103954298","0.103384652","0.153262988","0.069193556","0.151805728","0.488315812","0.680358346","2.402629527","3.144806133","0.26187717","0.10297315","0.082938408","0.077697751"
"VNG2363G","1","1","24","15","0.0650640486332184","0.159325347","0.155273261","0.115601893","0.247811371","0.121978902","0.122898084","0.113177255","0.16208246","0.170856396","0.103938963","0.184944007","0.285080376","0.569278063","1.788965538","3.032576917","0.158777365","0.162330086","0.128720058","0.123305623"
"VNG2365G","1","0.307776451856377","27","12","0.0968595887103098","0.103156483","0.356636929","0.150073407","0.159407999","0.147567353","0.127668256","0.123218484","0.12359295","0.169009784","0.099725815","0.23340236","0.555644243","0.635277367","1.578214101","3.16391072","0.260038078","0.149538391","0.102516129","0.092858816"
"VNG2366C","0.884718612645889","0.0339142134847591","27","10.5","0.493268591505675","0.895294948","1.83693322","1.641506868","1.288670025","1.313931502","1.7534142","1.554049504","0.813666495","0.534770876","0.683044704","1.37028724","1.868427387","2.402068903","0.894545862","2.351459241","1.034980924","0.819603104","0.887566821","0.841298794"
"VNG2367G","1","1","27","9","0.120396392405039","0.92978495","1.463414251","1.093799979","0.616523255","1.078459869","0.719282799","0.695719528","0.922592562","0.740882959","0.721788862","1.078162091","1.052350785","1.04073123","1.19257397","1.150686673","1.208558127","0.923533768","0.990657865","0.827775498"
"VNG2368G","1","0.566900559689272","24","3","0.199881120872341","1.628891357","1.034379948","1.093799979","1.569865664","0.60909816","0.752913443","0.634105363","0.852214229","0.639790474","0.641937801","0.662775384","0.429145691","0.342763349","0.355907795","0.489867742","0.431923353","0.777892485","0.908714248","0.957749341"
"VNG2369C","1","0.097379173417697","21","9","0.15551685392618","0.947525051","0.794997339","1.359524089","1.101715237","1.502356288","0.863537459","0.679776273","0.671684424","0.99351237","1.026034242","0.936337795","0.390922759","0.754048391","0.921321264","0.726191365","0.964551537","1.080201648","1.123217454","0.981314941"
"VNG2370C","1","0.686451287935708","27","3","0.0589034465630611","1.054638866","1.553630826","1.339955289","0.795943454","1.380431654","1.189046442","0.940417473","1.242336738","1.026435029","1.137859969","1.322813863","1.015262391","0.895024766","0.901165863","0.881499416","0.820218478","0.863550248","0.998464093","1.064135443"
"VNG2371C","1","0.157582563228834","27","9","0.0512656164026187","0.439330157","0.163862346","0.167312443","0.284859039","0.182341433","0.111313232","0.10476073","0.12116534","0.237997721","0.146735409","0.129077019","0.467737414","0.309266498","0.383141071","0.275547413","0.134070124","0.092069416","0.093301169","0.098277724"
"VNG2372G","1","0.465359394956972","27","6","0.0533591021948437","0.415113109","0.652574143","0.423165863","0.286517533","0.274504314","0.279744715","0.275236809","0.324542247","0.245884404","0.315496439","0.366530446","0.289201283","0.406846152","0.350697975","0.526796581","0.22744889","0.232245107","0.310046825","0.281777009"
"VNG2373G","1","0.0757011163342464","21","9","0.166637761275993","1.409167667","0.776199673","1.40970554","0.888761013","1.259487061","0.770313909","0.745828148","0.676140642","0.694117884","0.925198437","1.011861055","0.873238608","0.78034452","0.675961588","0.839806616","0.826019385","0.987683836","1.123217454","0.782133016"
"VNG2374G","1","0.826343045806599","24","6","0.131034042120939","1.670461116","1.498854582","1.219445538","0.858336936","0.854514442","0.697701125","0.69036399","0.782016379","0.555502005","0.707008741","0.711200612","0.457775738","0.573194325","0.47799388","0.605537184","0.504361448","0.577160515","0.901609705","0.965540981"
"VNG2376H","1","1","27","10.5","0.144141200751844","0.750509804","0.780857004","2.341582149","1.455750354","1.259487061","1.48292142","1.149683645","1.353855334","1.517852937","1.342678274","1.304288267","1.305130428","1.341231123","1.402594028","1.207813335","1.251903913","1.032907405","1.097078149","1.038580966"
"VNG2377G","1","1","21","15","0.289477671472081","0.467898492","2.095321055","0.886415239","0.469302765","0.662895876","1.332945091","1.311086789","0.904471021","0.602672112","0.646380254","1.24146809","1.295798488","1.378520904","1.014001661","2.438481741","0.978243157","1.104654733","1.15904122","1.108131134"
"VNG2378G","1","1","27","9","0.292914981175039","0.450541984","2.211225692","1.430292978","0.491612259","0.807632996","1.374176479","1.11468998","0.95993214","0.778013055","1.026034242","1.566753026","1.528325049","1.436408467","1.686494804","1.937164523","1.208558127","1.341162754","1.366730325","1.313672174"
"VNG2379H","1","1","27","10.5","0.0967162708936853","1.38278443","0.73992724","0.995428365","1.147407669","0.963370365","0.876791451","0.639024472","0.628706047","0.622643246","0.628792796","0.736724305","0.669613837","0.577137529","0.591948387","0.800085786","0.618731058","0.640714643","0.866911533","0.698259291"
"VNG2380H","1","0.566900559689272","27","18","0.163424384512463","0.867532631","0.342010884","0.905903867","1.201952596","0.860562815","1.068791371","1.031795092","1.258875717","1.310743941","0.628792796","0.854317055","1.098649612","0.824339009","0.881451395","1.02560607","1.278654082","1.010042548","1.283549893","0.834509753"
"VNG2381G","1","1","21","6","0.186690118822624","0.727237148","0.951277717","1.359524089","2.172949488","0.990936805","0.85048382","1.261395047","0.922592562","1.101558419","0.991256846","1.004750673","0.559645821","0.978456869","0.656316819","0.977097372","0.605786853","0.958640229","0.93036554","0.814469579"
"VNG2383G","1","0.247888882752453","27","9","0.136543338387994","0.598216107","1.215703247","0.702896883","0.561836926","0.336806977","0.271351133","0.311460903","0.221161195","0.302273096","0.180463284","0.316079243","0.495374537","0.382501649","0.44730448","0.612916765","0.375139564","0.228804955","0.262931936","0.205433098"
"VNG2384G","0.953385175112151","0.0583948419756192","27","9","0.109441566053351","0.764829374","0.611014135","0.537532246","0.925621402","0.51788627","0.445167263","0.386699251","0.24422234","0.357725683","0.290437634","0.440288163","0.551671277","0.546336037","0.503311881","0.663125836","0.39689753","0.371623134","0.532882787","0.389636419"
"VNG2385H","1","1","24","15","0.371454059504637","0.201149614","0.672388283","1.150736821","0.969623157","0.521551941","1.292950827","0.87048251","1.012079539","1.234699251","1.219102238","1.198457631","2.251665249","2.305265021","6.405733815","1.664975907","0.707383689","1.064201061","1.399294442","0.965540981"
"VNG2386C","1","1","24","6","0.417044443068637","2.108971456","1.098147412","1.911423855","2.27624614","2.137624393","1.263744621","1.09759462","1.275634876","1.948838215","1.448499675","0.339173356","1.259133226","0.52431858","1.067710497","0.483969683","0.873928225","1.096442809","1.283549893","1.030199914"
"VNG2387H","1","1","21","18","0.35829302340287","1.258095288","0.45577087","0.995428365","1.783728975","1.198813228","1.332945091","0.962473723","2.471170911","2.306356372","1.194138596","1.085791988","1.362550452","2.037638133","2.567473076","0.687666711","0.905272275","1.235478435","1.410320662","0.788495953"
"VNG2390G","1","0.566900559689272","27","7.5","0.0751849705228247","0.621261556","1.428811905","0.886415239","0.733813049","0.46261924","0.563712501","0.530850162","0.454706542","0.469391265","0.454711986","0.626420221","0.588475502","0.648478651","0.510788868","1.038104962","0.556661973","0.508401535","0.618583202","0.543165756"
"VNG2392H","1","1","27","9","0.199452128380583","0.392230969","1.591255982","0.772359542","0.405903821","0.407461562","0.415676196","0.328772881","0.305791467","0.353859391","0.354741247","0.52148139","0.636809152","0.73365095","0.970121079","0.914121833","0.552752689","0.527727497","0.441388958","0.419111126"
"VNG2393G","1","0.686451287935708","27","10.5","0.164967388382641","0.312639331","1.44600958","0.74486577","0.410644052","0.322850946","0.550978912","0.447856154","0.41725185","0.310597519","0.317679794","0.452884347","0.588475502","0.748896471","0.711765386","1.050756175","0.43805442","0.428226608","0.451905621","0.458180432"
"VNG2394G","0.953385175112151","0.0583948419756192","27","10.5","0.187543664589768","0.66166035","1.454685886","1.142425031","0.680471349","0.696446085","0.651480406","0.454831646","0.46381682","0.446989915","0.445400817","0.696312828","0.898666833","0.978456869","0.777610855","0.762243655","0.507928491","0.527727497","0.386253612","0.436438887"
"VNG2395C","1","1","21","4.5","0.29386135521331","2.730544664","2.583345543","1.526721091","1.088997688","1.332597713","0.758669481","0.985047274","0.813666495","0.653847639","0.77867569","0.903898526","0.488315812","0.535214102","0.464102441","0.609215801","0.580705179","0.857130677","0.901609705","1.108131134"
"VNG2396G","0.940761521046347","0.0446861722497015","24","4.5","0.164374812040356","2.069486096","0.974315347","1.803726154","0.883616458","1.133042429","0.499041498","0.664198377","0.766656032","0.834954778","1.005024067","0.884976936","0.699073914","0.79656035","0.651495489","0.609215801","0.814458308","1.172603404","0.998464093","0.659758167"
"VNG2397G","1","1","27","24","0.272662825657636","1.290202229","1.649409073","1.210637463","1.127597622","1.670015402","1.110275491","1.566105133","1.947687511","1.646740475","1.389784989","1.705106242","2.036449189","1.62506882","1.08357195","1.605557637","2.153992511","2.364640451","2.071796445","2.392664909"
"VNG2398G","1","0.465359394956972","27","6","0.118571571834326","0.923945701","1.454685886","1.311128953","0.909640506","0.897762769","0.80021291","0.451330424","0.756583785","0.589715177","0.794954019","0.779481118","0.842462731","0.630936932","0.666066783","0.850041201","0.722498774","0.590225997","0.758622762","0.721260455"
"VNG2399H","1","1","21","1.5","0.165493443300931","1.427035562","1.065786875","1.210637463","1.296172866","1.125078962","0.692407655","1.530215938","0.928713402","1.156764129","0.721788862","0.711200612","0.592713521","0.671093218","0.495944342","0.492843671","0.74315581","0.76636988","1.177379312","0.801377543"
"VNG2400H","1","1","27","9","0.0892897786866836","0.288054586","0.991958969","0.658501728","0.221931245","0.288397411","0.438437905","0.339094107","0.333240897","0.377700098","0.340361871","0.600468622","0.366473807","0.466636687","0.499614531","0.679387132","0.402531413","0.377210601","0.417792028","0.334042249"
"VNG2402H","1","1","27","9","0.11784925872181","1.258095288","1.67927779","1.085899444","0.777673714","1.033772498","1.118763569","1.008150258","1.039206132","0.605955585","0.800455403","1.173369944","0.979481116","1.332067367","0.843306881","1.615311343","1.134282746","0.850758829","0.960038509","1.055548173"
"VNG2403H","1","1","21","18","0.136527768603779","1.608496028","0.885381951","1.451181075","1.033561128","1.157272626","1.505682019","0.884040533","1.102929052","0.925757437","0.964285588","1.063062766","1.098649612","1.507023381","1.10780703","1.171785473","1.305975837","1.146646179","1.054857434","1.231221536"
"VNG2404G","1","1","21","4.5","0.30092854454448","1.356895156","1.600803792","1.702096598","1.673384257","1.125078962","1.060682433","0.977464536","1.1551807","1.113594121","0.918839717","1.190036029","0.584267786","0.7644588","1.067710497","0.834735627","0.951051545","1.002533964","1.253679361","0.989298295"
"VNG2406C","1","1","27","9","0.132523451186191","1.061304083","2.211225692","1.451181075","0.445412419","0.801956634","1.198136726","0.787283624","0.698869136","0.592928058","0.611683877","1.070585809","0.892241187","0.78034452","0.907834855","1.157677054","0.924615762","1.138122094","0.960038509","1.081520131"
"VNG2408C","1","1","21","19.5","0.126707266687014","1.203818727","2.319623561","1.493876879","0.575036054","1.00501443","1.416683259","1.055994484","1.194012146","0.769604307","0.857607262","1.34160259","0.860795596","1.177422656","0.970121079","1.314693786","0.84963619","1.010042548","1.196007545","1.424542787"
"VNG2410G","1","1","27","9","0.23143701751154","1.472702794","4.119369854","3.017865599","0.888761013","1.600816166","2.470158633","1.518436578","1.32726294","0.886379347","1.324285732","1.922273692","1.180384963","1.122251913","1.21924698","1.346932954","1.027712537","1.096442809","1.273514797","1.570007383"
"VNG2411G","0.649219021546614","0.0102968241547652","24","0","0.2299720464102","1.894774934","1.329836966","1.039680291","1.039578685","1.182020988","0.97544365","1.047865605","1.717733414","1.303641452","1.177780809","1.206938832","0.789773727","0.945484731","1.293327927","1.283226269","1.719103732","1.361327545","1.388354428","1.436131962"
"VNG2412H","1","1","21","15","2.11247231287112","0.74111268","11.32145053","9.350496601","3.378008592","6.469175805","10.1843079","7.694317363","3.84867262","1.83577357","3.05065113","6.697165464","10.08883637","5.937541642","5.210861176","5.832957012","4.546502292","10.75478305","6.365018788","5.336395417"
"VNG2413H","1","1","27","9","1.819026543405","0.764829374","10.22669112","14.13473824","7.482814923","5.986239564","9.084856654","6.44140526","6.532088938","2.51583165","3.883489437","5.614701204","8.134815223","6.763599805","5.863317842","7.387068379","5.696649773","6.771518367","5.658069759","8.198738555"
"VNG2414H","1","1","21","9","0.570990724799007","2.095726663","0.378622886","2.040289059","2.693605508","3.628015077","1.35340378","1.341836599","0.846597569","2.744332563","2.160906607","0.390546933","1.188885731","0.718715786","1.099669035","0.58040136","0.880108989","1.677639746","1.105722952","1.985858667"
"VNG2415H","1","1","27","24","0.216877822530091","2.069486096","1.378436393","1.219445538","1.259090454","1.681836005","1.384682085","1.554049504","1.717733414","1.072035201","1.270606036","2.005352267","1.232316733","0.985188015","1.044352594","0.995013268","1.535787153","1.301724826","1.443923375","1.51993948"
"VNG2416G","1","0.826343045806599","27","4.5","0.0903631158688365","1.258095288","1.649409073","0.939341723","1.167565746","0.496426986","0.480395408","0.389699093","0.457723243","0.609256948","0.473922348","0.608997441","0.281018189","0.315693163","0.507036592","0.433982282","0.497302339","0.457971883","0.488804661","0.565622439"
"VNG2417G","1","1","21","4.5","0.147630047932548","1.282099483","1.151980379","0.713162038","1.273794382","0.943199963","0.495255262","0.940417473","0.685141966","1.282564067","0.678350263","0.374367191","0.664825966","0.853086401","0.711765386","0.659121695","0.687720988","0.987683836","1.114435875","1.401644247"
"VNG2418G","1","0.37965399806912","21","6","0.10640535630806","0.332969338","0.575533633","0.49274806","0.385240865","0.266867998","0.215925909","0.179938044","0.375361777","0.373617924","0.256531401","0.311652651","0.16883666","0.203567967","0.223668016","0.289227162","0.178986524","0.27164307","0.221233367","0.241572453"
"VNG2419C","1","1","21","7.5","0.313509860742681","0.789305037","0.640967039","1.939338421","1.912419901","1.141062262","0.788116514","1.665978625","1.318515393","2.714671875","0.977678215","0.731547318","3.132278358","0.9262372","0.901165863","0.743999167","0.880108989","1.311474232","1.038427662","0.876081511"
"VNG2420G","1","1","24","12","0.351524349805979","0.568813111","0.429305068","1.101757995","2.343285564","1.233116767","0.910823277","1.204244683","1.485172695","2.160777467","1.651299655","1.190036029","2.235565398","2.108697225","1.736974693","0.809836299","0.999145855","1.580425812","1.168174283","0.876081511"
"VNG2421G","1","1","24","21","0.124165196418668","0.637116323","0.406802413","0.525968363","1.311309851","0.377043784","0.510574769","0.582431322","0.620446172","0.839503772","0.445400817","0.440288163","0.632255841","0.406846152","0.749465611","0.870886072","0.456974758","0.801460037","0.801469843","0.488863188"
"VNG2422G","1","0.989052348566882","27","7.5","0.114679427715185","0.906647065","0.442340078","1.078055975","0.883616458","0.848508579","0.770313909","0.740086881","0.596311968","0.577036805","0.741977439","0.96312544","1.029938258","0.895024766","1.686494804","0.892242104","0.775254012","0.857130677","0.915874773","0.897637658"
"VNG2423G","0.443917485387869","0.000857340425293084","27","7.5","0.179263539641488","0.473831328","0.864447145","0.677875782","0.66872298","0.486033131","0.388138828","0.34973935","0.342172695","0.375653466","0.372286772","0.492876614","0.669613837","0.622344825","0.583283377","0.620386281","0.344718491","0.281969088","0.343353249","0.323389563"
"VNG2424G","1","1","27","9","0.15076921242518","0.257173171","0.917738591","0.824430813","0.276709462","0.278404026","0.338416056","0.258736681","0.445775207","0.416506377","0.374863138","0.492876614","0.68418533","0.657431562","0.62330224","0.594634072","0.41991745","0.368860514","0.351534084","0.402471324"
"VNG2426G","1","1","27","4.5","0.0604678460702244","0.372952375","0.696960983","0.557373121","0.327445313","0.22215398","0.271351133","0.275236809","0.215388183","0.210038908","0.189389009","0.361397301","0.267250981","0.292761127","0.210856463","0.373003963","0.240640848","0.259749778","0.295784036","0.298220506"
"VNG2429G","1","1","21","12","0.284720665755977","1.095267371","0.495586348","1.219445538","1.551744064","1.512990177","1.322832014","0.843987071","0.689687466","1.032027245","0.641937801","0.731547318","1.305130428","0.824339009","0.421683182","0.73950669","0.931155008","0.896376544","0.873742659","0.458180432"
"VNG2430G","1","0.566900559689272","27","10.5","0.0275459407521385","0.124617322","0.205686248","0.11311496","0.13867601","0.072378604","0.094861061","0.094018565","0.079357049","0.089500863","0.074646954","0.133709358","0.137116529","0.150557492","0.255412449","0.439271152","0.099720167","0.090705629","0.09552419","0.085631716"
"VNG2431C","0.953385175112151","0.0583948419756192","27","10.5","0.102632536458244","0.108488831","0.337943282","0.231847136","0.253633156","0.173557417","0.162901444","0.110583661","0.100022395","0.169009784","0.112130774","0.149679736","0.351030023","0.298844804","1.059867052","1.207813335","0.185406002","0.088697732","0.121838603","0.091366175"
"VNG2432C","1","1","27","9","0.341958223896892","0.399714654","2.433335269","2.100317255","0.819385379","0.824904288","1.449424006","1.000389677","1.046100633","0.686615873","0.86354223","1.322813863","1.171944978","1.084434155","0.921321264","1.483991635","0.636421261","0.76636988","0.788986672","0.997346598"
"VNG2433H","0.649219021546614","0.00535382017004972","27","10.5","0.16301119232173","0.165463136","0.404376087","1.117848145","0.588545266","0.540273184","0.382271538","0.372042891","0.36315433","0.239294378","0.377457333","0.52517179","0.842462731","0.538896027","0.503311881","0.809836299","0.447414587","0.437920596","0.279971236","0.318191299"
"VNG2436G","1","0.12432801130909","27","10.5","0.133172461367128","0.142244584","0.320229489","0.824430813","0.552136786","0.446588818","0.247651456","0.347047112","0.31607066","0.17461037","0.192019367","0.401720073","0.543810364","0.32447027","0.179283474","0.583927278","0.210482611","0.230518614","0.222976652","0.230109374"
"VNG2437G","1","0.307776451856377","27","9","0.0932387607560032","0.072489816","0.279065442","1.159109085","0.777673714","0.379712553","0.164146828","0.169150966","0.219703595","0.229115734","0.181712158","0.266866569","0.408121649","0.188780735","0.191584048","0.322541227","0.175242025","0.169762774","0.127713694","0.127367399"
"VNG2439H","1","1","24","6","0.0761208107913759","0.6173599","0.35450981","0.432469541","0.751052379","0.374393772","0.438437905","0.510730312","0.349028301","0.675514609","0.234532931","0.202699996","0.405203499","0.275243144","0.309383539","0.245595179","0.170370932","0.508401535","0.496538419","0.295813951"
"VNG2440H","1","1","24","12","0.184535905639371","1.109155088","0.757846476","1.228317696","1.673384257","1.14913886","1.244641262","0.751613953","0.751597394","1.089652799","0.931601162","1.224081715","0.689112622","1.012578854","1.392290515","1.283226269","1.042300716","1.371523352","0.982912668","1.163333556"
"VNG2441G","1","1","27","9","0.0264881903247633","0.31660352","0.480982261","0.305377567","0.225830214","0.24177541","0.234794515","0.309063327","0.245842606","0.185364561","0.204315452","0.25762102","0.295494604","0.280962792","0.289519697","0.529996851","0.245782762","0.25590221","0.256813033","0.213926538"
"VNG2442H","1","1","27","6","0.114928307381853","0.889672304","1.699490158","0.625919987","0.545763246","0.686690696","0.346237137","0.277371975","0.257489485","0.355787285","0.304802698","0.264991288","0.304099243","0.294775132","0.467536986","0.594634072","0.388594208","0.218787236","0.343353249","0.286380375"
"VNG2443G","0.953385175112151","0.0583948419756192","27","13.5","0.175482062683351","0.447712484","2.292035824","1.273656183","0.746704945","0.62212377","0.997986977","0.717560378","0.576918819","0.469391265","0.457858766","0.72640671","0.830458253","0.907381498","1.10780703","2.854357745","0.764403454","0.626531524","0.580935674","0.525844072"
"VNG2444C","1","1","24","15","0.255073217969065","1.123218898","0.367465513","1.150736821","1.6540677","2.586050276","1.416683259","1.495149187","0.998782943","2.461743421","1.573475459","0.983717914","0.818624829","0.939024852","1.19257397","1.879380845","0.659246957","0.819603104","1.273514797","0.904940268"
"VNG2445C","1","0.686451287935708","27","16.5","0.219160786776723","0.731833218","0.968504156","0.905903867","1.472750919","1.215844024","1.438427202","2.217398721","1.43687218","1.009839541","1.194138596","1.555743399","2.235565398","2.305265021","1.589893524","2.786037996","1.671318883","1.522548878","1.637134267","1.261515969"
"VNG2446H","1","1","21","1.5","0.111663207171492","0.769663023","0.85929125","1.039680291","0.986657851","0.701375628","0.752913443","1.132051607","0.916512062","0.925757437","0.977678215","0.747188447","0.714286489","0.945484731","1.021505683","1.511201859","0.605786853","0.732816068","0.81415052","1.303071215"
"VNG2447G","1","1","21","19.5","0.192748141619142","0.722669943","1.544364374","1.702096598","0.899140154","1.09378088","1.283141188","1.405516723","1.947687511","1.175774145","1.12227311","1.429509562","0.751082354","1.658838314","1.444576245","1.363347804","1.049672276","1.292047897","1.56182274","1.090318692"
"VNG2449G","1","1","24","7.5","0.296207364216669","1.894774934","3.633052155","3.292149079","1.6540677","2.736165213","2.706547153","2.395545547","1.934850952","1.399053205","1.697486832","2.677665085","2.284213624","2.321123742","1.724214806","1.43103218","3.732313123","3.433948827","2.501251206","2.335206717"
"VNG2451H","1","0.686451287935708","24","6","0.167991743129192","1.028393966","2.133264675","1.641506868","1.991735421","1.026506739","0.931873172","1.015971042","1.00540926","1.163066403","1.315184158","1.577840565","1.106561747","1.350457919","1.686494804","1.567128223","1.333881393","1.652789551","1.900424975","1.413047134"
"VNG2452C","1","1","21","4.5","0.28432376176995","1.409167667","0.529295179","1.677596857","1.702782882","1.026506739","0.990415233","0.506798791","1.217934791","1.346841058","0.845859416","0.71623361","0.745711967","0.7644588","0.81879873","0.526796581","1.034980924","0.631223998","0.975228024","0.85504302"
"VNG2454C","1","1","24","12","0.0630806971970369","1.510286578","0.92324518","1.085899444","1.692926397","0.88518746","0.990415233","0.857132419","0.857868152","0.925757437","0.650853451","0.96312544","0.669613837","0.901181953","1.059867052","0.598246453","0.999145855","0.650347983","1.006331833","0.670536579"
"VNG2455C","1","0.307776451856377","21","9","0.403677801704881","2.043574086","1.314020955","2.146494599","3.664017463","2.42699254","1.110275491","1.015971042","1.934850952","1.234699251","1.520142562","1.399585193","0.772953456","0.728638392","1.021505683","0.552949773","1.391494067","1.604187996","2.055598651","2.034721087"
"VNG2456C","1","1","21","3","0.0898379052360424","0.769663023","0.809393738","0.974013805","0.85336849","0.696446085","0.590069331","0.654011947","0.72236165","0.717119315","0.687771633","0.475800985","0.563676217","0.7644588","0.558041985","0.814756026","0.580705179","0.844434349","0.873742659","0.692624537"
"VNG2458C","1","1","24","18","0.368848449681594","1.314819017","1.870197762","2.481394399","1.742786036","1.896083772","2.089096317","2.817615816","7.455681877","3.009896755","3.31385969","3.974298343","4.388673989","3.699676615","3.347975336","3.817375011","3.453905675","2.980045612","2.791771979","2.65844039"
"VNG2459G","1","1","21","3","0.0991737879847872","0.971706154","2.02144648","1.339955289","0.47203512","0.88518746","0.890248873","0.734389809","0.797684478","0.506489878","0.586889376","0.83643337","0.580090156","0.657431562","0.470996949","0.865627415","0.584812154","0.680125788","0.81415052","0.801377543"
"VNG2461H","1","0.37965399806912","24","12","0.293892014833012","0.77452722","0.414169092","1.150736821","1.773403937","1.370729439","1.180025127","0.897809726","0.922592562","1.33954297","0.762730694","1.268011775","2.419180578","0.769717779","1.099669035","0.908602107","0.837744569","0.863550248","0.735175171","0.989298295"
"VNG2462G","1","1","24","0","0.0713774432205377","1.088388857","0.880101192","0.426244635","0.216837132","0.479225078","0.382271538","0.389699093","0.382882343","0.239294378","0.326565361","0.49987724","0.420005925","0.404066438","0.242564485","0.663125836","0.486898492","0.46833923","0.576393782","0.492840268"
"VNG2465C","1","1","24","3","0.0966287766825618","1.061304083","1.525996947","0.739485592","0.281570795","0.592153923","0.445167263","0.341724649","0.445775207","0.326163427","0.404407477","0.489413154","0.457775738","0.409644988","0.605187855","0.598246453","0.692584821","0.603587249","0.554211445","0.538782563"
"VNG2466C","1","1","21","9","0.354035442256572","0.779422158","0.285823728","0.854861414","2.098565058","1.09378088","0.770313909","2.340648721","1.292617146","1.406675516","2.429703188","1.156937263","2.507555292","1.04073123","1.052081226","0.983033204","0.843669428","0.90309005","1.501716472","0.989298295"
"VNG2467G","1","0.989052348566882","24","3","0.509833468001903","4.243983577","3.185036573","2.95294253","0.925621402","2.531905291","1.322832014","1.08076144","1.275634876","0.668213662","1.15366331","0.949637168","0.571824295","0.454013897","0.345564417","0.444624477","1.278654082","1.466791461","1.088500933","1.63491788"
